ejercicio;programa;subprograma;proyecto;descripcion
2014;94;940;9401;DESARROLLOS INTEGRAD
2014;94;940;;FISCALIZ. DE EST.Y A
2014;94;;;FISCALIZ. DE EST.Y A
2014;88;880;8800;MEJ. VIAS DE TRANSIT
2014;88;880;8801;Fuelle - Previal I
2014;88;880;8802;MANTEN Y PUESTA VALO
2014;88;880;8803;TRANS. MASIVO BUSES 
2014;88;880;88078;OBRAS ESTRUCTURALES 
2014;88;880;;MEJ. VIAS DE TRANSIT
2014;88;;;MEJ. VIAS DE TRANSIT
2014;96;960;9600;BS. AS. P + L
2014;96;960;9601;DATA CENTER
2014;96;960;9602;CIUDAD CONECTADA
2014;96;960;;BS. AS. P + L
2014;96;;;BS. AS. P + L
2014;97;970;9700;CENTRO DE ATENCION V
2014;97;970;;CENTRO DE ATENCION V
2014;97;;;CENTRO DE ATENCION V
2014;89;890;8900;SIST. ESTADISTICO DE
2014;89;890;8901;AMPL. REM Y PUESTA E
2014;89;890;;SIST. ESTADISTICO DE
2014;89;;;SIST. ESTADISTICO DE
2014;90;900;9000;PLAN NACIONAL DE EST
2014;90;900;;PLAN NACIONAL DE EST
2014;90;;;PLAN NACIONAL DE EST
2014;87;870;8700;RECAUDACIÓN TRIBUTAR
2014;87;870;;RECAUDACIÓN TRIBUTAR
2014;87;;;RECAUDACIÓN TRIBUTAR
2014;109;1090;109060;ACUMAR
2014;109;1090;10900;VIVIENDAS CON AHORRO
2014;109;1090;10901;Bº LUGANO
2014;109;1090;10902;DEMANDA GENERAL
2014;109;1090;10903;TERMINACION DE OBRAS
2014;109;1090;10904;EXPROP. LEY 4480 BOE
2014;109;1090;10905;VIV.C/AHORRO PREVIO
2014;109;1090;;VIVIENDAS CON AHORRO
2014;109;;;VIVIENDAS CON AHORRO
2014;50;500;5000;HOTELADOS
2014;50;500;;HOTELADOS
2014;50;;;HOTELADOS
2014;100;1000;10000;CRÉDITOS LEY 341/964
2014;100;1000;10001;CASA SOCIAL FLORES L
2014;100;1000;;CRÉDITOS LEY 341/964
2014;100;;;CRÉDITOS LEY 341/964
2014;102;1020;10201;REHABILITACION COLON
2014;102;1020;;COLONIA SOLA
2014;102;;;COLONIA SOLA
2014;104;1040;10401;VILLA 3
2014;104;1040;10402;URB.EN VILLAS
2014;104;1040;;REINT. INTEG. Y TRAN
2014;104;;;REINT. INTEG. Y TRAN
2014;105;1050;10500;REHABILITACIÓN LA BO
2014;105;1050;10501;OBRAS LA BOCA
2014;105;1050;10502;RECUPERACION CONVENTILLOS
2014;105;1050;;REHABILITACIÓN LA BO
2014;105;;;REHABILITACIÓN LA BO
2014;106;1060;10600;REHAB. CONJUNTOS URB
2014;106;1060;10601;REHABILITACION C.U.
2014;106;1060;10602;MANT.Y MEJORAS EN CO
2014;106;1060;;REHAB. CONJUNTOS URB
2014;106;;;REHAB. CONJUNTOS URB
2014;108;1080;10800;MEJOR VIVIR
2014;108;1080;10801;TERMINACION OBRAS ME
2014;108;1080;;MEJOR VIVIR
2014;108;;;MEJOR VIVIR
2014;110;1100;11000;CREDITOS 1RA VIVIEND
2014;110;1100;;CREDITOS 1RA VIVIEND
2014;110;;;CREDITOS 1RA VIVIEND
2014;111;1110;11100;Mi Casa BA
2014;111;1110;;Mi Casa BA
2014;111;;;Mi Casa BA
