EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;DEVENGADO
2013;202300106;13;131;11;ALIMENTOS PARA PERSONAS;0
2013;202300106;13;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;0
2013;202300106;13;131;11;UTILES Y MATERIALES ELECTRICOS;0
2013;202300106;13;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;0
2013;202300106;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2013;202300106;13;132;11;TRANSPORTE Y ALMACENAMIENTO;0
2013;202300106;13;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;713823.9
2013;202300106;13;132;11;MOVILIDAD;0
2013;202300106;13;132;11;DERECHOS Y TASAS;0
2013;202300106;13;214;11;EQUIPO PARA COMPUTACION;99360.7
2013;202300106;13;214;11;EQUIPO DE OFICINA Y MOBLAJE;0
2013;202300106;34;132;11;PUBLICIDAD Y PROPAGANDA;76768630.78
2013;202300106;32;132;11;PUBLICIDAD Y PROPAGANDA;41804545.55
2013;202300106;31;132;11;PUBLICIDAD Y PROPAGANDA;73833229.76
2013;202300106;35;132;11;PUBLICIDAD Y PROPAGANDA;7781853.2
2013;202300106;37;132;11;PUBLICIDAD Y PROPAGANDA;7474827.24
2013;202400101;13;120;11;RETRIBUCION DEL CARGO;5511997.45
2013;202400101;13;120;11;SUELDO ANUAL COMPLEMENTARIO;517078.43
2013;202400101;13;120;11;CONTRIBUCIONES PATRONALES;1426867.7
2013;202400101;13;120;11;COMPLEMENTOS;2763412.03
2013;202400101;13;120;11;RETRIBUCIONES EXTRAORDINARIAS;388130
2013;202400101;13;120;11;PERSONAL PERMANENTE;157260
2013;202400101;13;120;11;PERSONAL DE PLANTA DE GABINETE;100
2013;202400101;13;120;11;SEGUROS DE RIESGO DE TRABAJO;151334.19
2013;202400101;13;120;11;RETRIBUCION DEL CARGO;1823181.47
2013;202400101;13;120;11;SUELDO ANUAL COMPLEMENTARIO;138905.13
2013;202400101;13;120;11;CONTRIBUCIONES PATRONALES;316476.34
2013;202400101;13;120;11;COMPLEMENTOS;3090.03
2013;202400101;13;120;11;RETRIBUCION DEL SERVICIO;46049.64
2013;202400101;13;120;11;SUELDO ANUAL COMPLEMENTARIO;3015.99
2013;202400101;13;120;11;CONTRIBUCIONES PATRONALES;12400.07
2013;202400101;13;120;11;COMPLEMENTOS;21994.24
2013;202400101;13;131;11;ALIMENTOS PARA PERSONAS;92181.35
2013;202400101;13;131;11;PRENDAS DE VESTIR;6905.1
2013;202400101;13;131;11;PAPEL Y CARTON PARA OFICINA;7059.73
2013;202400101;13;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;253.5
2013;202400101;13;131;11;LIBROS, REVISTAS Y PERIODICOS;11829.5
2013;202400101;13;131;11;CUBIERTAS Y CAMARAS DE AIRE;330
2013;202400101;13;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2013;202400101;13;131;11;COMPUESTOS QUIMICOS;18.9
2013;202400101;13;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;6.25
2013;202400101;13;131;11;COMBUSTIBLES Y LUBRICANTES;7583.49
2013;202400101;13;131;11;PRODUCTOS DE MATERIAL PLASTICO;162.5
2013;202400101;13;131;11;PRODUCTOS DE VIDRIO;70
2013;202400101;13;131;11;PRODUCTOS FERROSOS;219.16
2013;202400101;13;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;227.76
2013;202400101;13;131;11;ELEMENTOS DE LIMPIEZA;222.9
2013;202400101;13;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;76508.19
2013;202400101;13;131;11;UTILES Y MATERIALES ELECTRICOS;347.75
2013;202400101;13;131;11;UTENSILIOS DE COCINA Y COMEDOR;9659.26
2013;202400101;13;131;11;REPUESTOS Y ACCESORIOS;2511.67
2013;202400101;13;131;11;HERRAMIENTAS MENORES;82.5
2013;202400101;13;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;4980.24
2013;202400101;13;132;11;TELEFONOS, TELEX Y TELEFAX;90357.07
2013;202400101;13;132;11;ALQUILER DE EDIFICIOS Y LOCALES;248205
2013;202400101;13;132;11;ALQUILER DE MAQUINARIA, EQUIPO Y MEDIOS DE TRANSPORTE;0
2013;202400101;13;132;11;ALQUILER DE FOTOCOPIADORAS;70359.96
2013;202400101;13;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;3671
2013;202400101;13;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;117397.49
2013;202400101;13;132;11;LIMPIEZA, ASEO Y FUMIGACION;6874
2013;202400101;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0.01
2013;202400101;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;957214
2013;202400101;13;132;11;TRANSPORTE Y ALMACENAMIENTO;383065.74
2013;202400101;13;132;11;SERVICIOS ESPECIALIZADOS;36807
2013;202400101;13;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;1102.29
2013;202400101;13;132;11;SERV.DE ACCESO A INTERNET Y STREAMING;769.56
2013;202400101;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;7343.02
2013;202400101;13;132;11;PASAJES;59909.88
2013;202400101;13;132;11;VIATICOS;22951.21
2013;202400101;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2013;202400101;13;132;11;SERVICIOS DE CEREMONIAL;12980.01
2013;202400101;13;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;10102.66
2013;202400101;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;17396
2013;202400101;13;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;1499
2013;202400101;13;214;11;EQUIPO PARA COMPUTACION;43489.5
2013;202400101;13;214;11;EQUIPO DE OFICINA Y MOBLAJE;8798.95
2013;202400101;13;214;11;LIBROS, REVISTAS Y OTROS ELEMENTOS DE COLECCION;400
2013;202400101;13;219;11;PROGRAMAS DE COMPUTACION;43287.3
2013;202400101;13;120;11;RETRIBUCION DEL CARGO;4400536.53
2013;202400101;13;120;11;SUELDO ANUAL COMPLEMENTARIO;426215.33
2013;202400101;13;120;11;CONTRIBUCIONES PATRONALES;1000072.97
2013;202400101;13;120;11;COMPLEMENTOS;775138.39
2013;202400101;13;120;11;RETRIBUCIONES EXTRAORDINARIAS;130832
2013;202400101;13;120;11;PERSONAL PERMANENTE;59325
2013;202400101;13;120;11;SEGUROS DE RIESGO DE TRABAJO;86302.45
2013;202400101;13;120;11;RETIRO VOLUNTARIO;57142.01
2013;202400101;13;120;11;RETRIBUCION DEL CARGO;331357.99
2013;202400101;13;120;11;SUELDO ANUAL COMPLEMENTARIO;17809.07
2013;202400101;13;120;11;CONTRIBUCIONES PATRONALES;56745.6
2013;202400101;13;120;11;RETRIBUCION DEL SERVICIO;0
2013;202400101;13;120;11;SUELDO ANUAL COMPLEMENTARIO;1155.55
2013;202400101;13;120;11;CONTRIBUCIONES PATRONALES;344.85
2013;202400101;13;120;11;COMPLEMENTOS;0
2013;202400101;13;131;11;ALIMENTOS PARA PERSONAS;67349.5
2013;202400101;13;131;11;MADERA, CORCHO Y SUS MANUFACTURAS;708.51
2013;202400101;13;131;11;HILADOS Y TELAS;85.7
2013;202400101;13;131;11;PRENDAS DE VESTIR;50378.51
2013;202400101;13;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;213.3
2013;202400101;13;131;11;PAPEL Y CARTON PARA OFICINA;694.86
2013;202400101;13;131;11;PAPEL Y CARTON PARA COMPUTACION;0
2013;202400101;13;131;11;PRODUCTOS DE ARTES GRAFICAS;6547.31
2013;202400101;13;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;11836.38
2013;202400101;13;131;11;LIBROS, REVISTAS Y PERIODICOS;57.5
2013;202400101;13;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;6
2013;202400101;13;131;11;COMPUESTOS QUIMICOS;2590
2013;202400101;13;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;608
2013;202400101;13;131;11;INSECTICIDAS, FUMIGANTES Y OTROS;110.8
2013;202400101;13;131;11;TINTAS, PINTURAS Y COLORANTES;42290.93
2013;202400101;13;131;11;COMBUSTIBLES Y LUBRICANTES;2275.73
2013;202400101;13;131;11;PRODUCTOS DE MATERIAL PLASTICO;10506.56
2013;202400101;13;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;2464.38
2013;202400101;13;131;11;PRODUCTOS DE VIDRIO;240
2013;202400101;13;131;11;PRODUCTOS ELABORADOS DE CEMENTO Y YESO;2265.35
2013;202400101;13;131;11;CEMENTO, CAL Y YESO;70.8
2013;202400101;13;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;457.4
2013;202400101;13;131;11;PRODUCTOS FERROSOS;1121.09
2013;202400101;13;131;11;PRODUCTOS NO FERROSOS;176.31
2013;202400101;13;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;6976.87
2013;202400101;13;131;11;ELEMENTOS DE LIMPIEZA;9253.75
2013;202400101;13;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;15631.23
2013;202400101;13;131;11;UTILES Y MATERIALES ELECTRICOS;117500.5
2013;202400101;13;131;11;UTENSILIOS DE COCINA Y COMEDOR;6374.38
2013;202400101;13;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;2768.9
2013;202400101;13;131;11;REPUESTOS Y ACCESORIOS;73798.8
2013;202400101;13;131;11;HERRAMIENTAS MENORES;20352.75
2013;202400101;13;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;2760.1
2013;202400101;13;132;11;TELEFONOS, TELEX Y TELEFAX;0
2013;202400101;13;132;11;CORREOS Y TELEGRAFO;213
2013;202400101;13;132;11;ALQUILER DE EDIFICIOS Y LOCALES;202.75
2013;202400101;13;132;11;ALQUILER DE MAQUINARIA, EQUIPO Y MEDIOS DE TRANSPORTE;350
2013;202400101;13;132;11;ALQUILER DE FOTOCOPIADORAS;7644.78
2013;202400101;13;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;450031.08
2013;202400101;13;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;0
2013;202400101;13;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;297574.3
2013;202400101;13;132;11;LIMPIEZA, ASEO Y FUMIGACION;294
2013;202400101;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;34236.5
2013;202400101;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;5247978
2013;202400101;13;132;11;TRANSPORTE Y ALMACENAMIENTO;394269.42
2013;202400101;13;132;11;SERVICIOS ESPECIALIZADOS;267934.13
2013;202400101;13;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;191343.14
2013;202400101;13;132;11;SISTEMAS INFORMATICOS Y DE REGISTRO;60547
2013;202400101;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;19513.97
2013;202400101;13;132;11;MOVILIDAD;25500
2013;202400101;13;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;0
2013;202400101;13;214;11;MAQUINARIA Y EQUIPO DE PRODUCCION;3509
2013;202400101;13;214;11;EQUIPO DE TRANSPORTE, TRACCION Y ELEVACION;576816
2013;202400101;13;214;11;EQUIPO SANITARIO Y DE LABORATORIO;5926.79
2013;202400101;13;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;1347
2013;202400101;13;214;11;EQUIPO EDUCACIONAL, CULTURAL Y RECREATIVO;1349
2013;202400101;13;214;11;EQUIPO PARA COMPUTACION;192910.73
2013;202400101;13;214;11;EQUIPO DE OFICINA Y MOBLAJE;18026.9
2013;202400101;13;214;11;HERRAMIENTAS Y REPUESTOS MAYORES;10717.4
2013;202400101;13;214;11;EQUIPOS VARIOS;4672.09
2013;202400101;13;214;11;LIBROS, REVISTAS Y OTROS ELEMENTOS DE COLECCION;563.2
2013;202400101;13;219;11;PROGRAMAS DE COMPUTACION;0
2013;202400101;13;171;11;TRANSFERENCIAS A OTRAS INSTITUCIONES SIN FINES DE LUCRO;120000
2013;202400101;13;171;11;TRANSFERENCIAS A OTRAS INSTITUCIONES SIN FINES DE LUCRO;38580
2013;202400101;13;171;11;TRANSFERENCIAS A OTRAS INSTITUCIONES SIN FINES DE LUCRO;9720
2013;202400101;13;171;11;TRANSFERENCIAS A OTRAS INSTITUCIONES SIN FINES DE LUCRO;9720
2013;202400101;13;171;11;TRANSFERENCIAS A OTRAS INSTITUCIONES SIN FINES DE LUCRO;0
2013;202400101;13;172;11;TRANSFERENCIAS A UNIVERSIDADES  PARA FINANCIAR GASTOS CORRIENTES;1547318.8
2013;202400101;13;173;11;TRANSF.A ORGANISMOS INTERNACIONALES PARA FINANCIAR GASTOS CORRIENTES;104760
2013;202400101;13;131;11;PAPEL Y CARTON PARA OFICINA;0
2013;202400101;13;132;11;SERVICIOS DE CEREMONIAL;0
2013;202400101;13;214;11;LIBROS, REVISTAS Y OTROS ELEMENTOS DE COLECCION;0
2013;202400101;13;120;11;RETRIBUCION DEL CARGO;1219907.97
2013;202400101;13;120;11;SUELDO ANUAL COMPLEMENTARIO;101394
2013;202400101;13;120;11;CONTRIBUCIONES PATRONALES;285753.97
2013;202400101;13;120;11;COMPLEMENTOS;307285.2
2013;202400101;13;120;11;RETRIBUCIONES EXTRAORDINARIAS;44251
2013;202400101;13;120;11;PERSONAL PERMANENTE;17020
2013;202400101;13;120;11;SEGUROS DE RIESGO DE TRABAJO;25602.69
2013;202400101;13;120;11;RETRIBUCION DEL CARGO;157861.26
2013;202400101;13;120;11;SUELDO ANUAL COMPLEMENTARIO;11967.99
2013;202400101;13;120;11;CONTRIBUCIONES PATRONALES;27962.9
2013;202400101;13;131;11;ALIMENTOS PARA PERSONAS;11376.51
2013;202400101;13;131;11;PRENDAS DE VESTIR;585
2013;202400101;13;131;11;CONFECCIONES TEXTILES;0
2013;202400101;13;131;11;PAPEL Y CARTON PARA OFICINA;0
2013;202400101;13;131;11;PAPEL Y CARTON PARA COMPUTACION;0
2013;202400101;13;131;11;PRODUCTOS DE ARTES GRAFICAS;99.08
2013;202400101;13;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;108
2013;202400101;13;131;11;LIBROS, REVISTAS Y PERIODICOS;329
2013;202400101;13;131;11;INSECTICIDAS, FUMIGANTES Y OTROS;300
2013;202400101;13;131;11;COMBUSTIBLES Y LUBRICANTES;150
2013;202400101;13;131;11;PRODUCTOS DE MATERIAL PLASTICO;0.36
2013;202400101;13;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;241.25
2013;202400101;13;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;28
2013;202400101;13;131;11;ELEMENTOS DE LIMPIEZA;229.15
2013;202400101;13;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;766.5
2013;202400101;13;131;11;UTILES Y MATERIALES ELECTRICOS;158.15
2013;202400101;13;131;11;UTENSILIOS DE COCINA Y COMEDOR;29
2013;202400101;13;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;171.4
2013;202400101;13;131;11;REPUESTOS Y ACCESORIOS;1564.2
2013;202400101;13;132;11;ALQUILER DE EDIFICIOS Y LOCALES;80.82
2013;202400101;13;132;11;ALQUILER DE FOTOCOPIADORAS;0
2013;202400101;13;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;6433
2013;202400101;13;132;11;LIMPIEZA, ASEO Y FUMIGACION;361
2013;202400101;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;561.23
2013;202400101;13;132;11;TRANSPORTE Y ALMACENAMIENTO;65.52
2013;202400101;13;132;11;SERVICIOS ESPECIALIZADOS;27098
2013;202400101;13;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;435.13
2013;202400101;13;132;11;SERV.DE ACCESO A INTERNET Y STREAMING;630.22
2013;202400101;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;395.36
2013;202400101;13;132;11;VIATICOS;0
2013;202400101;13;120;11;RETRIBUCION DEL CARGO;0
2013;202400101;13;120;11;SUELDO ANUAL COMPLEMENTARIO;3670.47
2013;202400101;13;120;11;CONTRIBUCIONES PATRONALES;670.59
2013;202400101;13;120;11;COMPLEMENTOS;0
2013;202400101;13;120;11;PERSONAL PERMANENTE;0
2013;202400101;13;120;11;SEGUROS DE RIESGO DE TRABAJO;53.58
2013;202400101;13;120;11;RETRIBUCION DEL CARGO;0
2013;202400101;13;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2013;202400101;13;120;11;CONTRIBUCIONES PATRONALES;0
2013;202400101;13;131;11;ALIMENTOS PARA PERSONAS;0
2013;202400101;13;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;0
2013;202400101;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2013;202400101;13;214;11;EQUIPO PARA COMPUTACION;0
2013;202400101;13;214;11;EQUIPO DE OFICINA Y MOBLAJE;5880
2013;202400101;13;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;0
2013;202400101;13;132;11;ALQUILER DE EDIFICIOS Y LOCALES;0
2013;202400101;13;132;11;LIMPIEZA, ASEO Y FUMIGACION;0
2013;202400101;13;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;0
2013;202400101;13;214;11;EQUIPO PARA COMPUTACION;0
2013;202400101;13;214;11;EQUIPO DE OFICINA Y MOBLAJE;0
2013;202400101;13;120;11;RETRIBUCION DEL CARGO;161731.72
2013;202400101;13;120;11;SUELDO ANUAL COMPLEMENTARIO;36592.16
2013;202400101;13;120;11;CONTRIBUCIONES PATRONALES;37723.47
2013;202400101;13;120;11;COMPLEMENTOS;5360.51
2013;202400101;13;120;11;PERSONAL PERMANENTE;490
2013;202400101;13;120;11;PERSONAL DE PLANTA DE GABINETE;100
2013;202400101;13;120;11;SEGUROS DE RIESGO DE TRABAJO;5318.4
2013;202400101;13;120;11;RETRIBUCION DEL CARGO;153529.48
2013;202400101;13;120;11;SUELDO ANUAL COMPLEMENTARIO;12536.67
2013;202400101;13;120;11;CONTRIBUCIONES PATRONALES;27170.01
2013;202400101;13;131;11;ALIMENTOS PARA PERSONAS;3316.29
2013;202400101;13;131;11;CONFECCIONES TEXTILES;4407
2013;202400101;13;131;11;PAPEL Y CARTON PARA OFICINA;0
2013;202400101;13;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;439.64
2013;202400101;13;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;77.95
2013;202400101;13;131;11;ELEMENTOS DE LIMPIEZA;981.69
2013;202400101;13;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;314.5
2013;202400101;13;131;11;UTILES Y MATERIALES ELECTRICOS;128.3
2013;202400101;13;131;11;UTENSILIOS DE COCINA Y COMEDOR;271.8
2013;202400101;13;131;11;REPUESTOS Y ACCESORIOS;230
2013;202400101;13;132;11;ALQUILER DE EDIFICIOS Y LOCALES;0
2013;202400101;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;47
2013;202400101;13;132;11;TRANSPORTE Y ALMACENAMIENTO;121.14
2013;202400101;13;132;11;MOVILIDAD;0
2013;202400101;13;214;11;EQUIPO PARA COMPUTACION;0
2013;202400101;13;214;11;EQUIPO DE OFICINA Y MOBLAJE;2027
2013;202400101;13;223;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;1433151
2013;202400101;13;223;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;32400
2013;202400101;13;212;11;CONSTRUCCIONES EN BIENES DE DOMINIO PRIVADO;689719.67
2013;202400101;34;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;926617
2013;202400101;34;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;0
2013;202400101;34;132;11;SERVICIOS DE CEREMONIAL;0
2013;202400101;34;132;11;CONVENIOS DE ASISTENCIATECNICA;0
2013;202400118;37;120;11;RETRIBUCION DEL CARGO;1728405.51
2013;202400118;37;120;11;SUELDO ANUAL COMPLEMENTARIO;138245.77
2013;202400118;37;120;11;CONTRIBUCIONES PATRONALES;367204.19
2013;202400118;37;120;11;COMPLEMENTOS;443824
2013;202400118;37;120;11;RETRIBUCIONES EXTRAORDINARIAS;63512
2013;202400118;37;120;11;PERSONAL PERMANENTE;24175
2013;202400118;37;120;11;SEGUROS DE RIESGO DE TRABAJO;36881.17
2013;202400118;37;120;11;RETIRO VOLUNTARIO;0
2013;202400118;37;120;11;BENEFICIOS Y COMPENSACIONES SIN DISCRIMINAR;16297.73
2013;202400118;37;120;11;RETRIBUCION DEL CARGO;331358.03
2013;202400118;37;120;11;SUELDO ANUAL COMPLEMENTARIO;23668.35
2013;202400118;37;120;11;CONTRIBUCIONES PATRONALES;57810.27
2013;202400118;37;120;11;RETRIBUCION DEL SERVICIO;0
2013;202400118;37;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2013;202400118;37;120;11;CONTRIBUCIONES PATRONALES;52.76
2013;202400118;37;131;11;ALIMENTOS PARA PERSONAS;15955.43
2013;202400118;37;131;11;PAPEL Y CARTON PARA OFICINA;0
2013;202400118;37;131;11;PAPEL Y CARTON PARA COMPUTACION;0
2013;202400118;37;131;11;LIBROS, REVISTAS Y PERIODICOS;268
2013;202400118;37;131;11;INSECTICIDAS, FUMIGANTES Y OTROS;0
2013;202400118;37;131;11;COMBUSTIBLES Y LUBRICANTES;200
2013;202400118;37;131;11;ELEMENTOS DE LIMPIEZA;10148.48
2013;202400118;37;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;101.49
2013;202400118;37;131;11;UTILES Y MATERIALES ELECTRICOS;182
2013;202400118;37;131;11;UTENSILIOS DE COCINA Y COMEDOR;336.2
2013;202400118;37;131;11;REPUESTOS Y ACCESORIOS;0
2013;202400118;37;132;11;TELEFONOS, TELEX Y TELEFAX;18790.25
2013;202400118;37;132;11;ALQUILER DE EDIFICIOS Y LOCALES;7470
2013;202400118;37;132;11;ALQUILER DE FOTOCOPIADORAS;17954.49
2013;202400118;37;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;900
2013;202400118;37;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;2550
2013;202400118;37;132;11;LIMPIEZA, ASEO Y FUMIGACION;500
2013;202400118;37;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;90
2013;202400118;37;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;634756
2013;202400118;37;132;11;TRANSPORTE Y ALMACENAMIENTO;279.25
2013;202400118;37;132;11;SERVICIOS ESPECIALIZADOS;496818.59
2013;202400118;37;132;11;COMISIONES Y GASTOS BANCARIOS;0
2013;202400118;37;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;930.39
2013;202400118;37;132;11;PUBLICIDAD Y PROPAGANDA;9144
2013;202400118;37;132;11;MOVILIDAD;0
2013;202400118;37;132;11;DERECHOS Y TASAS;177188.04
2013;202400118;37;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;275
2013;202400118;37;214;11;EQUIPO PARA COMPUTACION;0
2013;202400118;37;214;11;EQUIPO DE OFICINA Y MOBLAJE;30658
2013;202400118;37;219;11;PROGRAMAS DE COMPUTACION;0
2013;202400118;37;172;11;TRANSFERENCIAS A UNIVERSIDADES  PARA FINANCIAR GASTOS CORRIENTES;122760
2013;202400118;37;131;11;PAPEL Y CARTON PARA OFICINA;9307.5
2013;202400118;37;131;11;ESTRUCTURAS METALICAS ACABADAS;0
2013;202400118;37;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;0
2013;202400118;37;132;11;DERECHOS Y TASAS;0
2013;202400118;37;214;11;EQUIPO PARA COMPUTACION;0
2013;202400118;37;214;11;EQUIPO DE OFICINA Y MOBLAJE;0
2013;202400118;37;131;11;PAPEL Y CARTON PARA OFICINA;0
2013;202400118;37;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;10011.19
2013;202400118;37;132;11;JURIDICOS;61725.53
2013;202400118;37;132;11;MOVILIDAD;0
2013;202400118;37;214;11;EQUIPO PARA COMPUTACION;0
2013;202400118;37;214;11;EQUIPO DE OFICINA Y MOBLAJE;0
2013;202400146;13;120;11;RETRIBUCION DEL CARGO;7441466.58
2013;202400146;13;120;11;SUELDO ANUAL COMPLEMENTARIO;740532.89
2013;202400146;13;120;11;CONTRIBUCIONES PATRONALES;1885986.89
2013;202400146;13;120;11;COMPLEMENTOS;3613968.09
2013;202400146;13;120;11;RETRIBUCIONES EXTRAORDINARIAS;430529
2013;202400146;13;120;11;PERSONAL PERMANENTE;231907.5
2013;202400146;13;120;11;SEGUROS DE RIESGO DE TRABAJO;181240.95
2013;202400146;13;120;11;RETIRO VOLUNTARIO;12426.56
2013;202400146;13;120;11;RETRIBUCION DEL CARGO;329381.13
2013;202400146;13;120;11;SUELDO ANUAL COMPLEMENTARIO;24281.81
2013;202400146;13;120;11;CONTRIBUCIONES PATRONALES;58059.77
2013;202400146;13;120;11;CONTRIBUCIONES PATRONALES;32.39
2013;202400146;13;131;11;ALIMENTOS PARA PERSONAS;36235.16
2013;202400146;13;131;11;HILADOS Y TELAS;0
2013;202400146;13;131;11;PRENDAS DE VESTIR;0
2013;202400146;13;131;11;CONFECCIONES TEXTILES;7600
2013;202400146;13;131;11;PAPEL Y CARTON PARA OFICINA;21589.02
2013;202400146;13;131;11;PAPEL Y CARTON PARA COMPUTACION;6035.19
2013;202400146;13;131;11;PRODUCTOS DE ARTES GRAFICAS;3017.03
2013;202400146;13;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;184596.25
2013;202400146;13;131;11;CUEROS Y PIELES;0
2013;202400146;13;131;11;ARTICULOS DE CAUCHO;428
2013;202400146;13;131;11;CUBIERTAS Y CAMARAS DE AIRE;0
2013;202400146;13;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;370.4
2013;202400146;13;131;11;INSECTICIDAS, FUMIGANTES Y OTROS;5483
2013;202400146;13;131;11;COMBUSTIBLES Y LUBRICANTES;199.96
2013;202400146;13;131;11;PRODUCTOS DE MATERIAL PLASTICO;3634.35
2013;202400146;13;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;3847.2
2013;202400146;13;131;11;PRODUCTOS FERROSOS;0
2013;202400146;13;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1643.42
2013;202400146;13;131;11;ELEMENTOS DE LIMPIEZA;685.64
2013;202400146;13;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;71359.38
2013;202400146;13;131;11;UTILES Y MATERIALES ELECTRICOS;1085.5
2013;202400146;13;131;11;UTENSILIOS DE COCINA Y COMEDOR;4052.74
2013;202400146;13;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;159
2013;202400146;13;131;11;REPUESTOS Y ACCESORIOS;2261.03
2013;202400146;13;131;11;HERRAMIENTAS MENORES;446.1
2013;202400146;13;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;248
2013;202400146;13;132;11;ENERGIA ELECTRICA;54902.59
2013;202400146;13;132;11;TELEFONOS, TELEX Y TELEFAX;2374.55
2013;202400146;13;132;11;CORREOS Y TELEGRAFO;2702
