EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;DEVENGADO
2014;400400417;31;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;703796
2014;400400417;31;132;11;SERVICIOS ESPECIALIZADOS;0
2014;400400417;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400417;31;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2014;400400417;31;120;11;CONTRIBUCIONES PATRONALES;0
2014;400400417;31;120;11;COMPLEMENTOS;0
2014;400400417;31;120;13;COMPLEMENTOS;0
2014;400400417;31;120;11;PERSONAL PERMANENTE;0
2014;400400417;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;943936.5
2014;400400417;31;120;11;SEGUROS DE RIESGO DE TRABAJO;0
2014;400400431;31;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;929547.04
2014;400400431;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400431;31;120;11;SUELDO ANUAL COMPLEMENTARIO;266157.69
2014;400400431;31;120;11;CONTRIBUCIONES PATRONALES;0
2014;400400431;31;120;11;COMPLEMENTOS;26391.39
2014;400400431;31;120;13;COMPLEMENTOS;0
2014;400400431;31;120;11;RETRIBUCION DEL CARGO;11902832.86
2014;400400431;31;120;11;SUELDO ANUAL COMPLEMENTARIO;1081532.47
2014;400400431;31;120;11;CONTRIBUCIONES PATRONALES;2539810.18
2014;400400431;31;120;11;COMPLEMENTOS;5144745.79
2014;400400431;31;120;11;PERSONAL PERMANENTE;43007.5
2014;400400431;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;1470055.46
2014;400400431;31;120;11;SEGUROS DE RIESGO DE TRABAJO;328582.32
2014;400400431;31;120;11;PERSONAL TEMPORARIO;9930
2014;400400433;31;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;452929.28
2014;400400433;31;131;13;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;458404.83
2014;400400433;31;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;380148.88
2014;400400433;31;120;11;RETRIBUCION DEL CARGO;643462.16
2014;400400433;31;120;11;SUELDO ANUAL COMPLEMENTARIO;291325.35
2014;400400433;31;120;11;CONTRIBUCIONES PATRONALES;421284.92
2014;400400433;31;120;11;COMPLEMENTOS;338218.75
2014;400400433;31;120;13;COMPLEMENTOS;0
2014;400400433;31;120;11;PERSONAL PERMANENTE;10897.5
2014;400400433;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;60673.02
2014;400400433;31;131;13;PRODUCTOS FARMACEUTICOS Y MEDICINALES;65223.3
2014;400400433;31;120;11;SEGUROS DE RIESGO DE TRABAJO;150198.26
2014;400400417;31;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;2241942.82
2014;400400417;31;131;13;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;4748079.9
2014;400400417;31;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;87628.13
2014;400400417;31;120;11;RETRIBUCION DEL CARGO;968034.99
2014;400400417;31;120;11;SUELDO ANUAL COMPLEMENTARIO;88348.37
2014;400400417;31;120;11;CONTRIBUCIONES PATRONALES;201199.31
2014;400400417;31;120;11;COMPLEMENTOS;712792.87
2014;400400417;31;120;13;COMPLEMENTOS;12886.75
2014;400400417;31;120;11;PERSONAL PERMANENTE;31930
2014;400400417;31;131;11;PRENDAS DE VESTIR;737619.26
2014;400400417;31;131;11;CONFECCIONES TEXTILES;152380.4
2014;400400417;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;6627554.93
2014;400400417;31;131;13;PRODUCTOS FARMACEUTICOS Y MEDICINALES;230792.26
2014;400400417;31;131;15;PRODUCTOS FARMACEUTICOS Y MEDICINALES;735830.84
2014;400400417;31;120;11;SEGUROS DE RIESGO DE TRABAJO;31451.97
2014;400400433;31;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;1518856.93
2014;400400433;31;132;13;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;10314.9
2014;400400433;31;132;11;LIMPIEZA, ASEO Y FUMIGACION;1942307.78
2014;400400433;31;132;11;HIGIENE URBANA;23070.84
2014;400400433;31;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;293950.04
2014;400400433;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400433;31;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2014;400400433;31;120;11;CONTRIBUCIONES PATRONALES;0
2014;400400433;31;120;11;COMPLEMENTOS;0
2014;400400433;31;120;13;COMPLEMENTOS;0
2014;400400433;31;120;11;PERSONAL PERMANENTE;0
2014;400400433;31;120;11;SEGUROS DE RIESGO DE TRABAJO;0
2014;400400431;31;214;14;EQUIPO SANITARIO Y DE LABORATORIO;354554.54
2014;400400431;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;0
2014;400400440;31;131;13;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;1396611.09
2014;400400440;31;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;128682.04
2014;400400440;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400440;31;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2014;400400440;31;120;11;CONTRIBUCIONES PATRONALES;0
2014;400400440;31;120;11;COMPLEMENTOS;0
2014;400400440;31;120;13;COMPLEMENTOS;0
2014;400400440;31;120;11;PERSONAL PERMANENTE;0
2014;400400440;31;131;11;PRENDAS DE VESTIR;213755.6
2014;400400440;31;131;11;CONFECCIONES TEXTILES;157376.37
2014;400400440;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;3249456.9
2014;400400440;31;131;13;PRODUCTOS FARMACEUTICOS Y MEDICINALES;978924.82
2014;400400440;31;120;11;SEGUROS DE RIESGO DE TRABAJO;0
2014;400400433;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400433;31;120;11;SUELDO ANUAL COMPLEMENTARIO;18362.49
2014;400400433;31;120;11;CONTRIBUCIONES PATRONALES;0
2014;400400433;31;120;11;COMPLEMENTOS;0
2014;400400433;31;120;13;COMPLEMENTOS;0
2014;400400433;31;120;11;RETRIBUCION DEL CARGO;811733.76
2014;400400433;31;120;11;SUELDO ANUAL COMPLEMENTARIO;73719.18
2014;400400433;31;120;11;CONTRIBUCIONES PATRONALES;177978.87
2014;400400433;31;120;11;COMPLEMENTOS;345995.52
2014;400400433;31;120;11;PERSONAL PERMANENTE;0
2014;400400433;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;716284.69
2014;400400433;31;120;11;SEGUROS DE RIESGO DE TRABAJO;22411.52
2014;400400433;31;120;11;PERSONAL TEMPORARIO;0
2014;400400417;31;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;7094422.61
2014;400400417;31;131;13;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1052119.95
2014;400400417;31;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;5340431.05
2014;400400417;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400417;31;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2014;400400417;31;120;11;CONTRIBUCIONES PATRONALES;0
2014;400400417;31;120;11;COMPLEMENTOS;0
2014;400400417;31;120;13;COMPLEMENTOS;0
2014;400400417;31;120;11;PERSONAL PERMANENTE;0
2014;400400417;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;1223078.13
2014;400400417;31;120;11;SEGUROS DE RIESGO DE TRABAJO;0
2014;400400431;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400431;31;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2014;400400431;31;120;11;CONTRIBUCIONES PATRONALES;0
2014;400400431;31;120;11;COMPLEMENTOS;0
2014;400400431;31;120;11;SEGUROS DE RIESGO DE TRABAJO;0
2014;400400431;31;120;11;PERSONAL TEMPORARIO;0
2014;400400433;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400433;31;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2014;400400433;31;120;11;CONTRIBUCIONES PATRONALES;0
2014;400400433;31;120;11;COMPLEMENTOS;0
2014;400400433;31;120;11;SEGUROS DE RIESGO DE TRABAJO;0
2014;400400440;31;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;4245112.72
2014;400400440;31;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;866315.14
2014;400400440;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400440;31;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2014;400400440;31;120;11;CONTRIBUCIONES PATRONALES;0
2014;400400440;31;120;11;COMPLEMENTOS;0
2014;400400440;31;120;13;COMPLEMENTOS;0
2014;400400440;31;120;11;PERSONAL PERMANENTE;0
2014;400400440;31;131;11;ALIMENTOS PARA PERSONAS;174067.11
2014;400400440;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;294132.29
2014;400400440;31;120;11;SEGUROS DE RIESGO DE TRABAJO;0
2014;400400417;31;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;1235605.94
2014;400400417;31;132;11;LIMPIEZA, ASEO Y FUMIGACION;19262553.27
2014;400400417;31;132;11;HIGIENE URBANA;380661.42
2014;400400417;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400417;31;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2014;400400417;31;120;11;CONTRIBUCIONES PATRONALES;0
2014;400400417;31;120;11;COMPLEMENTOS;0
2014;400400417;31;120;13;COMPLEMENTOS;0
2014;400400417;31;120;11;PERSONAL PERMANENTE;0
2014;400400417;31;120;11;SEGUROS DE RIESGO DE TRABAJO;0
2014;400400417;31;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;12282.52
2014;400400417;31;120;11;RETRIBUCION DEL CARGO;3657126.26
2014;400400417;31;120;11;SUELDO ANUAL COMPLEMENTARIO;1634838.45
2014;400400417;31;120;11;CONTRIBUCIONES PATRONALES;1572692.68
2014;400400417;31;120;11;COMPLEMENTOS;1150280.23
2014;400400417;31;120;13;COMPLEMENTOS;0
2014;400400417;31;120;11;RETRIBUCION DEL CARGO;45556489.73
2014;400400417;31;120;11;SUELDO ANUAL COMPLEMENTARIO;3526004.22
2014;400400417;31;120;11;CONTRIBUCIONES PATRONALES;8727420.4
2014;400400417;31;120;11;COMPLEMENTOS;13720222.82
2014;400400417;31;120;11;PERSONAL PERMANENTE;199635
2014;400400417;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;1526076.96
2014;400400417;31;120;11;SEGUROS DE RIESGO DE TRABAJO;1213140.44
2014;400400417;31;120;11;PERSONAL TEMPORARIO;46605
2014;400400417;31;214;14;EQUIPO SANITARIO Y DE LABORATORIO;49386
2014;400400417;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;0
2014;400400410;31;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;3645560.24
2014;400400410;31;131;13;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;1547640.43
2014;400400410;31;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1144228.41
2014;400400410;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400410;31;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2014;400400410;31;120;11;CONTRIBUCIONES PATRONALES;0
2014;400400410;31;120;11;COMPLEMENTOS;0
2014;400400410;31;120;13;COMPLEMENTOS;0
2014;400400410;31;120;11;PERSONAL PERMANENTE;0
2014;400400410;31;131;11;PRENDAS DE VESTIR;524046.36
2014;400400410;31;131;11;CONFECCIONES TEXTILES;6138.03
2014;400400410;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;4422144.45
2014;400400410;31;131;13;PRODUCTOS FARMACEUTICOS Y MEDICINALES;4235735.1
2014;400400410;31;120;11;SEGUROS DE RIESGO DE TRABAJO;0
2014;400400417;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400417;31;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2014;400400417;31;120;11;CONTRIBUCIONES PATRONALES;0
2014;400400417;31;120;11;COMPLEMENTOS;0
2014;400400417;31;120;11;SEGUROS DE RIESGO DE TRABAJO;0
2014;400400417;31;120;11;PERSONAL TEMPORARIO;0
2014;400400440;31;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;407768.27
2014;400400440;31;132;11;LIMPIEZA, ASEO Y FUMIGACION;3976625.62
2014;400400440;31;132;11;HIGIENE URBANA;157597.72
2014;400400440;31;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;828433.66
2014;400400440;31;120;11;RETRIBUCION DEL CARGO;1899444.12
2014;400400440;31;120;11;SUELDO ANUAL COMPLEMENTARIO;807264.03
2014;400400440;31;120;11;CONTRIBUCIONES PATRONALES;1121861.74
2014;400400440;31;120;11;COMPLEMENTOS;889617.74
2014;400400440;31;120;13;COMPLEMENTOS;0
2014;400400440;31;120;11;PERSONAL PERMANENTE;59331.25
2014;400400440;31;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;0
2014;400400440;31;120;11;SEGUROS DE RIESGO DE TRABAJO;388606.34
2014;400400417;31;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2014;400400417;31;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;0
2014;400400435;31;132;11;MOVILIDAD;3000
2014;400400435;31;214;11;EQUIPO SANITARIO Y DE LABORATORIO;923530
2014;400400435;31;214;11;EQUIPO PARA COMPUTACION;174608.76
2014;400400435;31;214;11;EQUIPO DE OFICINA Y MOBLAJE;0
2014;400400435;31;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;126906.41
2014;400400435;31;132;11;ENERGIA ELECTRICA;1871511.9
2014;400400435;31;132;11;AGUA;243310.37
2014;400400435;31;132;11;GAS;103616.26
2014;400400435;31;132;11;TELEFONOS, TELEX Y TELEFAX;190675.93
2014;400400435;31;132;11;ALQUILER DE FOTOCOPIADORAS;130573.52
2014;400400435;31;120;11;RETRIBUCION DEL CARGO;91133010.3
2014;400400435;31;120;11;SUELDO ANUAL COMPLEMENTARIO;10773823.02
2014;400400435;31;120;11;CONTRIBUCIONES PATRONALES;21882063.59
2014;400400435;31;120;11;COMPLEMENTOS;48875419.92
2014;400400435;31;120;13;COMPLEMENTOS;1148272.5
2014;400400435;31;120;11;PERSONAL PERMANENTE;2482650.91
2014;400400435;31;131;11;PAPEL Y CARTON PARA OFICINA;82142.74
2014;400400435;31;131;11;PRODUCTOS DE ARTES GRAFICAS;31108.4
2014;400400435;31;120;11;SEGUROS DE RIESGO DE TRABAJO;2645415.13
2014;400400440;31;120;11;RETRIBUCION DEL CARGO;5532000.68
2014;400400440;31;120;11;SUELDO ANUAL COMPLEMENTARIO;649093.56
2014;400400440;31;120;11;CONTRIBUCIONES PATRONALES;1257034.77
2014;400400440;31;120;11;COMPLEMENTOS;4502723.59
2014;400400440;31;120;13;COMPLEMENTOS;29713.08
2014;400400440;31;120;11;PERSONAL PERMANENTE;78840
2014;400400440;31;131;11;HILADOS Y TELAS;0
2014;400400440;31;120;11;SEGUROS DE RIESGO DE TRABAJO;185107.96
2014;400400435;31;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;9406936.95
2014;400400435;31;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;342426
2014;400400435;31;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;448616
2014;400400435;31;132;11;SERVICIOS ESPECIALIZADOS;0
2014;400400435;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400435;31;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2014;400400435;31;120;11;CONTRIBUCIONES PATRONALES;0
2014;400400435;31;120;11;COMPLEMENTOS;0
2014;400400435;31;120;13;COMPLEMENTOS;0
2014;400400435;31;120;11;PERSONAL PERMANENTE;0
2014;400400435;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;1282520.5
2014;400400435;31;120;11;SEGUROS DE RIESGO DE TRABAJO;0
2014;400400435;31;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;2583475.3
2014;400400435;31;131;13;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;1411458.56
2014;400400435;31;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;204646.1
2014;400400435;31;120;11;RETRIBUCION DEL CARGO;184826.7
2014;400400435;31;120;11;SUELDO ANUAL COMPLEMENTARIO;16810.92
2014;400400435;31;120;11;CONTRIBUCIONES PATRONALES;38099.67
2014;400400435;31;120;11;COMPLEMENTOS;130187.55
2014;400400435;31;120;13;COMPLEMENTOS;1411.94
2014;400400435;31;120;11;PERSONAL PERMANENTE;0
2014;400400435;31;131;11;PRENDAS DE VESTIR;980891.86
2014;400400435;31;131;11;CONFECCIONES TEXTILES;54226.41
2014;400400435;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;3048043.42
2014;400400435;31;120;11;SEGUROS DE RIESGO DE TRABAJO;5994.39
2014;400400435;31;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;7134044.79
2014;400400435;31;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;5130821.58
2014;400400435;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400435;31;120;11;SUELDO ANUAL COMPLEMENTARIO;4119.42
2014;400400435;31;120;11;CONTRIBUCIONES PATRONALES;748.5
2014;400400435;31;120;11;COMPLEMENTOS;0
2014;400400435;31;120;13;COMPLEMENTOS;0
2014;400400435;31;120;11;PERSONAL PERMANENTE;0
2014;400400435;31;131;11;PRENDAS DE VESTIR;1697250
2014;400400435;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;1459462.94
2014;400400435;31;120;11;SEGUROS DE RIESGO DE TRABAJO;60.14
2014;400400440;31;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;158237.53
2014;400400440;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400440;31;120;11;SUELDO ANUAL COMPLEMENTARIO;145533.93
2014;400400440;31;120;11;CONTRIBUCIONES PATRONALES;1416.24
2014;400400440;31;120;11;COMPLEMENTOS;0
2014;400400440;31;120;13;COMPLEMENTOS;0
2014;400400440;31;120;11;RETRIBUCION DEL CARGO;6480957.27
2014;400400440;31;120;11;SUELDO ANUAL COMPLEMENTARIO;584797.79
2014;400400440;31;120;11;CONTRIBUCIONES PATRONALES;1386949.02
2014;400400440;31;120;11;COMPLEMENTOS;2737000.06
2014;400400440;31;120;11;PERSONAL PERMANENTE;19110
2014;400400440;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;1280754.87
2014;400400440;31;120;11;SEGUROS DE RIESGO DE TRABAJO;178121.58
2014;400400440;31;120;11;PERSONAL TEMPORARIO;7200
2014;400400435;31;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;611357.34
2014;400400435;31;132;11;LIMPIEZA, ASEO Y FUMIGACION;12673503.99
2014;400400435;31;132;11;HIGIENE URBANA;212792.36
2014;400400435;31;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1476376.61
2014;400400435;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400435;31;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2014;400400435;31;120;11;CONTRIBUCIONES PATRONALES;0
2014;400400435;31;120;11;COMPLEMENTOS;0
2014;400400435;31;120;13;COMPLEMENTOS;0
2014;400400435;31;120;11;PERSONAL PERMANENTE;0
2014;400400435;31;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;257168.66
2014;400400435;31;120;11;SEGUROS DE RIESGO DE TRABAJO;0
2014;400400427;31;131;11;UTENSILIOS DE COCINA Y COMEDOR;0
2014;400400419;31;132;11;MOVILIDAD;2000
2014;400400419;31;214;11;EQUIPO SANITARIO Y DE LABORATORIO;2491.43
2014;400400419;31;214;11;EQUIPO PARA COMPUTACION;12969
2014;400400419;31;214;11;EQUIPO DE OFICINA Y MOBLAJE;42218.36
2014;400400419;31;132;11;ENERGIA ELECTRICA;394884.18
2014;400400419;31;132;11;AGUA;107020.99
2014;400400419;31;132;11;GAS;16075.66
2014;400400419;31;132;11;TELEFONOS, TELEX Y TELEFAX;46425.32
2014;400400419;31;132;11;ALQUILER DE FOTOCOPIADORAS;45224.45
2014;400400419;31;120;11;RETRIBUCION DEL CARGO;42043759.06
2014;400400419;31;120;11;SUELDO ANUAL COMPLEMENTARIO;4823193.94
2014;400400419;31;120;11;CONTRIBUCIONES PATRONALES;9472489.02
2014;400400419;31;120;11;COMPLEMENTOS;21048765.85
2014;400400419;31;120;13;COMPLEMENTOS;618150.52
2014;400400419;31;120;11;PERSONAL PERMANENTE;1055637
2014;400400419;31;131;11;PAPEL Y CARTON PARA COMPUTACION;0
2014;400400419;31;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;91849
2014;400400419;31;120;11;SEGUROS DE RIESGO DE TRABAJO;1202072.51
2014;400400435;31;120;11;RETRIBUCION DEL CARGO;1705.65
2014;400400435;31;120;11;SUELDO ANUAL COMPLEMENTARIO;111189.35
2014;400400435;31;120;11;CONTRIBUCIONES PATRONALES;0
2014;400400435;31;120;11;COMPLEMENTOS;0
2014;400400435;31;120;13;COMPLEMENTOS;0
2014;400400435;31;120;11;RETRIBUCION DEL CARGO;4704745.04
2014;400400435;31;120;11;SUELDO ANUAL COMPLEMENTARIO;426852.48
2014;400400435;31;120;11;CONTRIBUCIONES PATRONALES;1009979.29
2014;400400435;31;120;11;PERSONAL PERMANENTE;25290
2014;400400435;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;843633.08
2014;400400435;31;120;11;SEGUROS DE RIESGO DE TRABAJO;130348.8
2014;400400410;31;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;8757701.38
2014;400400410;31;120;11;RETRIBUCION DEL CARGO;343201.7
2014;400400410;31;120;11;SUELDO ANUAL COMPLEMENTARIO;42206.48
2014;400400410;31;120;11;CONTRIBUCIONES PATRONALES;78124.83
2014;400400410;31;120;11;COMPLEMENTOS;164913.66
2014;400400410;31;120;13;COMPLEMENTOS;1879.66
2014;400400410;31;120;11;PERSONAL PERMANENTE;3245
2014;400400410;31;131;11;ALIMENTOS PARA PERSONAS;218355.95
2014;400400410;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;2057412.95
2014;400400410;31;120;11;SEGUROS DE RIESGO DE TRABAJO;10142.48
2014;400400420;31;132;11;MOVILIDAD;7000
2014;400400420;31;214;11;EQUIPO SANITARIO Y DE LABORATORIO;700419.52
2014;400400420;31;214;14;EQUIPO SANITARIO Y DE LABORATORIO;0
2014;400400420;31;214;11;EQUIPO PARA COMPUTACION;124290
2014;400400420;31;214;11;EQUIPO DE OFICINA Y MOBLAJE;68135
2014;400400420;31;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;291887.26
2014;400400420;31;132;11;ENERGIA ELECTRICA;3255082.61
2014;400400420;31;132;11;AGUA;531194.18
2014;400400420;31;132;11;GAS;156415.11
2014;400400420;31;132;11;TELEFONOS, TELEX Y TELEFAX;881507.15
2014;400400420;31;132;11;ALQUILER DE MAQUINARIA, EQUIPO Y MEDIOS DE TRANSPORTE;240036
2014;400400420;31;132;11;ALQUILER DE FOTOCOPIADORAS;102085.48
2014;400400420;31;120;11;RETRIBUCION DEL CARGO;196082304.5
2014;400400420;31;120;11;SUELDO ANUAL COMPLEMENTARIO;23010865.43
2014;400400420;31;120;11;CONTRIBUCIONES PATRONALES;46560326.69
2014;400400420;31;120;11;COMPLEMENTOS;109192387.3
2014;400400420;31;120;13;COMPLEMENTOS;6196958.71
2014;400400420;31;120;11;PERSONAL PERMANENTE;4885175.99
2014;400400420;31;120;11;RETIRO VOLUNTARIO;2453961.01
2014;400400420;31;131;11;PAPEL Y CARTON PARA OFICINA;180578.82
2014;400400420;31;131;11;PAPEL Y CARTON PARA COMPUTACION;1000.8
2014;400400420;31;131;11;PRODUCTOS DE ARTES GRAFICAS;68268.27
2014;400400420;31;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;0
2014;400400420;31;120;11;SEGUROS DE RIESGO DE TRABAJO;5794746.38
2014;400400419;31;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;3323527.93
2014;400400419;31;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;98316.13
2014;400400419;31;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;83872.97
2014;400400419;31;132;11;SERVICIOS ESPECIALIZADOS;0
2014;400400419;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400419;31;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2014;400400419;31;120;11;CONTRIBUCIONES PATRONALES;0
2014;400400419;31;120;11;COMPLEMENTOS;0
2014;400400419;31;120;13;COMPLEMENTOS;0
2014;400400419;31;120;11;PERSONAL PERMANENTE;0
2014;400400419;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;145032
2014;400400419;31;120;11;SEGUROS DE RIESGO DE TRABAJO;0
2014;400400435;31;214;14;EQUIPO SANITARIO Y DE LABORATORIO;99490.9
2014;400400435;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;0
2014;400400421;31;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;235750.02
2014;400400421;31;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;118
2014;400400421;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400421;31;120;11;SUELDO ANUAL COMPLEMENTARIO;2784.1
2014;400400421;31;120;11;CONTRIBUCIONES PATRONALES;508.66
2014;400400421;31;120;11;COMPLEMENTOS;0
2014;400400421;31;120;13;COMPLEMENTOS;0
2014;400400421;31;120;11;PERSONAL PERMANENTE;0
2014;400400421;31;131;11;PRENDAS DE VESTIR;123875.58
2014;400400421;31;131;11;CONFECCIONES TEXTILES;34038.76
2014;400400421;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;485284.02
2014;400400421;31;131;13;PRODUCTOS FARMACEUTICOS Y MEDICINALES;194572.99
2014;400400421;31;120;11;SEGUROS DE RIESGO DE TRABAJO;40.65
2014;400400420;31;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;33934538.04
2014;400400420;31;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;973363.2
2014;400400420;31;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;1674315.09
2014;400400420;31;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2014;400400420;31;132;11;SERVICIOS ESPECIALIZADOS;400325.64
2014;400400420;31;120;11;RETRIBUCION DEL CARGO;345326.87
2014;400400420;31;120;11;SUELDO ANUAL COMPLEMENTARIO;30601.45
2014;400400420;31;120;11;CONTRIBUCIONES PATRONALES;70688.82
2014;400400420;31;120;11;COMPLEMENTOS;0
2014;400400420;31;120;13;COMPLEMENTOS;4263.79
2014;400400420;31;120;11;PERSONAL PERMANENTE;0
2014;400400420;31;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;5594376
2014;400400420;31;120;11;SEGUROS DE RIESGO DE TRABAJO;6476.44
2014;400400440;31;120;11;RETRIBUCION DEL CARGO;0
2014;400400440;31;120;11;SUELDO ANUAL COMPLEMENTARIO;0
