ejercicio;programa;subprograma;proyecto;descripcion
2014;085;08536;0853665;PUESTA EN VALOR TALLERES PROTEGIDOS
2014;085;08536;;TALLERES PROTEGIDOS DE REHABILITACION PSIQUIATRICA
2014;085;08537;0853700;HOSPITAL INFANTOJUVENIL CAROLINA TOBAR GARCIA
2014;085;08537;0853765;PUESTA EN VALOR HOSPITAL TOBAR GARCIA
2014;085;08537;;HOSPITAL INFANTOJUVENIL CAROLINA TOBAR GARCIA
2014;085;08543;0854300;CENTRO DE SALUD MENTAL N°3 ARTURO AMEGHINO
2014;085;08543;0854365;PUESTA EN VALOR CENTRO DE SALUD MENTAL AMEGHINO
2014;085;08543;;CENTRO DE SALUD MENTAL N°3 ARTURO AMEGHINO
2014;085;08550;0855000;CENTRO DE SALUD MENTAL N° 1 HUGO ROSARIO
2014;085;08550;;CENTRO DE SALUD MENTAL N° 1 HUGO ROSARIO
2014;085;;;PROYECTOS DE INGENIERIA
2014;056;05600;0560000;CONTROL DE HIGIENE EN VIA PUBLICA E INMUEBLES
2014;056;05600;0560083;DESARROLLO E IMPLEMENTACION DE SISTEMAS
2014;056;05600;;CONTROL DE HIGIENE EN VIA PUBLICA E INMUEBLES
2014;056;;;CONTROL DE HIGIENE EN VIA PUBLICA E INMUEBLES
2014;057;05700;0570000;CONTROL DE PLAGAS
2014;057;05700;0570080;INTERVENCIONES DESCONCENTRADAS DE MANTENIMIENTO
2014;057;05700;0570081;ADECUACION INTEGRAL DE EDIFICIOS ESCOLARES
2014;057;05700;0570001;VILLA OLIMPICA Y SEDES DEPORTIVAS.
2014;057;05700;;CONTROL DE PLAGAS
2014;057;;;CONTROL DE PLAGAS
2014;079;07900;0790000;MANTENIMIENTO DE LA RED PLUVIAL
2014;079;07900;0790070;MEJORAMIENTO DEL SISTEMA PLUVIAL
2014;079;07900;0790060;A.CU.MAR - MEJORAMIENTO DEL SISTEMA PLUVIAL
2014;079;07900;0790072;CONSERVACION Y ADECUACION DE SUMIDEROS - CENTROS DE TRASBORDO
2014;079;07900;;MANTENIMIENTO DE LA RED PLUVIAL
2014;079;;;MANTENIMIENTO DE LA RED PLUVIAL
2014;059;05900;0590000;DESARROLLO DE NUEVAS TECNOLOGIAS
2014;059;05900;0590002;INTERVENCION DE EFICIENCIA ENERGETICA
2014;059;05900;0590001;INFORMATIZACION DE LOS RECURSOS NO TRIBUTARIOS
2014;059;05900;;DESARROLLO DE NUEVAS TECNOLOGIAS
2014;059;;;DESARROLLO DE NUEVAS TECNOLOGIAS
2014;058;05800;0580000;TRATAMIENTO DE RESIDUOS SOLIDOS URBANOS
2014;058;05800;0580001;TRATAMIENTO DE RESIDUOS ORGANICOS
2014;058;05800;0580003;INFRAESTRUCTURA POLICIA METROPOLITANA
2014;058;05800;0580068;EQUIPAMIENTO DE LA JEFATURA CENTRAL DE POLICIA METROPOLITANA
2014;058;05800;;TRATAMIENTO DE RESIDUOS SOLIDOS URBANOS
2014;058;;;TRATAMIENTO DE RESIDUOS SOLIDOS URBANOS
2014;078;07800;0780000;REORDENAMIENTO, PUESTA EN VALOR Y MANTENIMIENTO ZONA MICROCENTRO
2014;078;07800;0780004;PRIORIDAD PEATON
2014;078;07800;0780001;MANTENIMIENTO INTEGRAL MICROCENTRO
2014;078;07800;;REORDENAMIENTO, PUESTA EN VALOR Y MANTENIMIENTO ZONA MICROCENTRO
2014;078;;;REORDENAMIENTO, PUESTA EN VALOR Y MANTENIMIENTO ZONA MICROCENTRO
2014;013;01300;0130001;REPARACION Y MEJORAS EN BARRIOS DE BUENOS AIRES
2014;013;01300;0130000;COMISION PRESERVACION DEL PATRIMONIO DE LA CIUDAD
2014;013;01300;0130078;RECURSOS PEDAGOGICOS Y TECNOLOGICOS
2014;013;01300;0130096;SERVICIOS DE MANTENIMIENTO - COMUNA 13
2014;013;01300;;MANTENIMIENTO ZONA PUERTO MADERO
2014;013;;;MANTENIMIENTO ZONA PUERTO MADERO
2014;063;06300;0630000;ENTE AUTARQUICO INSTITUTO DEL TRANSPLANTE CABA
2014;063;06300;;ENTE AUTARQUICO INSTITUTO DEL TRANSPLANTE CABA
2014;063;;;ENTE AUTARQUICO INSTITUTO DEL TRANSPLANTE CABA
2014;061;06100;0610000;PROMOCION Y CUIDADO DE LA SALUD DEL NIÑO
2014;061;06100;0610001;RECUPERACION CONSTRUCCION Y PUESTA EN VALOR INFRAESTRUCTURA CULTURAL DE LA CABA
2014;061;06100;0610002;REMODELACION DE MUSEOS
2014;061;06100;0610004;DIRECCION GENERAL DE ENSEÑANZA ARTISTICA
2014;061;06100;0610003;PUESTA EN VALOR DEL ESPACIO PUBLICO EN EL DISTRITO DE LAS ARTES
2014;061;06100;;PROMOCION Y CUIDADO DE LA SALUD DEL NIÑO
2014;061;;;PROMOCION Y CUIDADO DE LA SALUD DEL NIÑO
2014;062;06200;0620000;PREVENCION Y PROTECCION EN SALUD SEXUAL
2014;062;06200;;PREVENCION Y PROTECCION EN SALUD SEXUAL
2014;062;;;PREVENCION Y PROTECCION EN SALUD SEXUAL
2014;083;08316;0831600;HOSPITAL GENERAL DE AGUDOS CARLOS G. DURAND
2014;083;08316;0831665;PUESTA EN VALOR HOSPITAL CARLOS G. DURAND
2014;083;08316;;HOSPITAL GENERAL DE AGUDOS CARLOS G. DURAND
2014;083;08328;0832800;HOSPITAL DE QUEMADOS
2014;083;08328;0832865;PUESTA EN VALOR HOSPITAL DE QUEMADOS
2014;083;08328;;HOSPITAL DE QUEMADOS
2014;083;08338;0833800;HOSPITAL GENERAL DE AGUDOS ENRIQUE TORNU
2014;083;08338;0833865;PUESTA EN VALOR HOSPITAL ENRIQUE TORNU
2014;083;08338;;HOSPITAL GENERAL DE AGUDOS ENRIQUE TORNU
2014;083;08315;0831500;HOSPITAL ODONTOLOGICO JOSE DUEÑAS
2014;083;08315;0831565;PUESTA EN VALOR HOSPITAL ODONTOLOGIA JOSE DUEÑAS
2014;083;08315;;HOSPITAL ODONTOLOGICO JOSE DUEÑAS
2014;083;08340;0834000;HOSPITAL GENERAL DE AGUDOS DALMACIO VELEZ SARSFIELD
2014;083;08340;0834065;PUESTA EN VALOR HOSPITAL DALMACIO VELEZ SARSFIELD
2014;083;08340;;HOSPITAL GENERAL DE AGUDOS DALMACIO VELEZ SARSFIELD
2014;083;08321;0832100;HOSPITAL DE OFTALMOLOGIA PEDRO LAGLEYZE
2014;083;08321;0832165;PUESTA EN VALOR HOSPITAL PEDRO LAGLEYZE
2014;083;08321;;HOSPITAL DE OFTALMOLOGIA PEDRO LAGLEYZE
2014;083;08341;0834100;HOSPITAL GENERAL DE AGUDOS ABEL ZUBIZARRETA
2014;083;08341;0834165;PUESTA EN VALOR HOSPITAL ABEL ZUBIZARRETA
2014;083;08341;;HOSPITAL GENERAL DE AGUDOS ABEL ZUBIZARRETA
2014;083;08332;0833200;HOSPITAL DE REHABILITACION MANUEL ROCCA
2014;083;08332;0833265;PUESTA EN VALOR HOSPITAL MANUEL ROCCA
2014;083;08332;;HOSPITAL DE REHABILITACION MANUEL ROCCA
2014;083;08314;0831400;HOSPITAL DE ONCOLOGIA MARIA CURIE
2014;083;08314;0831465;PUESTA EN VALOR HOSPITAL MARIA CURIE
2014;083;08314;;HOSPITAL DE ONCOLOGIA MARIA CURIE
2014;083;08300;0830000;ATENCION MEDICA REGION SANITARIA III
2014;083;08300;;ATENCION MEDICA REGION SANITARIA III
2014;083;;;ATENCION MEDICA REGION SANITARIA III
2014;081;08100;0810000;ATENCION MEDICA REGION SANITARIA I
2014;081;08100;;ATENCION MEDICA REGION SANITARIA I
2014;081;08123;0812300;HOSPITAL DE ENFERMEDADES INFECTOCONTAGIOSAS FRANCISCO J. MUÑIZ
2014;081;08123;0812365;PUESTA EN VALOR HOSPITAL FRANCISCO J. MUÑIZ
2014;081;08123;;HOSPITAL DE ENFERMEDADES INFECTOCONTAGIOSAS FRANCISCO J. MUÑIZ
2014;081;08112;0811200;HOSPITAL GENERAL DE AGUDOS COSME ARGERICH
2014;081;08112;0811265;PUESTA EN VALOR HOSPITAL COSME ARGERICH
2014;081;08112;;HOSPITAL GENERAL DE AGUDOS COSME ARGERICH
2014;081;08125;0812500;HOSPITAL GENERAL DE AGUDOS JOSE MARIA PENNA
2014;081;08125;0812565;PUESTA EN VALOR HOSPITAL J. M. PENNA
2014;081;08125;;HOSPITAL GENERAL DE AGUDOS JOSE MARIA PENNA
2014;081;08129;0812900;HOSPITAL DE ODONTOLOGIA INFANTIL QUINQUELA MARTIN
2014;081;08129;0812965;PUESTA EN VALOR EN HOSPITALES ODONTOLOGICOS
2014;081;08129;;HOSPITAL DE ODONTOLOGIA INFANTIL QUINQUELA MARTIN
2014;081;08130;0813000;HOSPITAL GENERAL DE AGUDOS JOSE MARIA RAMOS MEJIA
2014;081;08130;0813065;PUESTA EN VALOR HOSPITAL JOSR M. RAMOS MEJIA
2014;081;08130;;HOSPITAL GENERAL DE AGUDOS JOSE MARIA RAMOS MEJIA
2014;081;08133;0813300;HOSPITAL DE OFTALMOLOGIA SANTA LUCIA
2014;081;08133;0813365;PUESTA EN VALOR HOSPITAL OFTALMOLOGICO SANTA LUCIA
2014;081;08133;;HOSPITAL DE OFTALMOLOGIA SANTA LUCIA
2014;081;08117;0811700;HOSPITAL GENERAL DE NIÑOS PEDRO ELIZALDE
2014;081;08117;0811765;PUESTA EN VALOR HOSPITAL PEDRO DE ELIZALDE
2014;081;08117;;HOSPITAL GENERAL DE NIÑOS PEDRO ELIZALDE
2014;081;08135;0813500;HOSPITAL MATERNO INFANTIL RAMON SARDA
2014;081;08135;0813565;PUESTA EN VALOR HOSPITAL RAMON SARDA
2014;081;08135;;HOSPITAL MATERNO INFANTIL RAMON SARDA
2014;081;08119;0811900;HOSPITAL DE REHABILITACION RESPIRATORIA MARIA FERRER
2014;081;08119;0811965;PUESTA EN VALOR  HOSPITAL MARIA FERRER
2014;081;08119;;HOSPITAL DE REHABILITACION RESPIRATORIA MARIA FERRER
2014;081;08139;0813900;HOSPITAL DE GASTROENTEROLOGIA BONORINO UDAONDO
2014;081;08139;0813965;PUESTA EN VALOR  HOSPITAL BONORINO UDAONDO
2014;081;08139;;HOSPITAL DE GASTROENTEROLOGIA BONORINO UDAONDO
2014;081;;;ATENCION MEDICA REGION SANITARIA I
2014;082;08210;0821000;HOSPITAL GENERAL DE AGUDOS TEODORO ALVAREZ
2014;082;08210;0821065;PUESTA EN VALOR HOSPITAL TEODORO ALVAREZ
2014;082;08210;;HOSPITAL GENERAL DE AGUDOS TEODORO ALVAREZ
2014;082;08226;0822600;HOSPITAL GENERAL DE AGUDOS PARMENIO PIÑERO
2014;082;08226;0822665;PUESTA EN VALOR HOSPITAL PARMENIO PIÑERO
2014;082;08226;;HOSPITAL GENERAL DE AGUDOS PARMENIO PIÑERO
2014;082;08234;0823400;HOSPITAL GENERAL DE AGUDOS FRANCISCO SANTOJANNI
2014;082;08234;0823465;PUESTA EN VALOR HOSPITAL DONACION FRANCISCO SANTOJANNI
2014;082;08234;;HOSPITAL GENERAL DE AGUDOS FRANCISCO SANTOJANNI
2014;082;08255;0825500;HOSPITAL CECILIA GRIERSON
2014;082;08255;0825565;PUESTA EN VALOR HOSPITALES
2014;082;08255;;HOSPITAL CECILIA GRIERSON
2014;082;08200;0820000;ATENCION MEDICA REGION SANITARIA II
2014;082;08200;;ATENCION MEDICA REGION SANITARIA II
2014;082;;;ATENCION MEDICA REGION SANITARIA II
2014;086;08600;0860000;HOSPITAL DE PEDIATRIA JUAN PEDRO GARRAHAN
2014;086;08600;;HOSPITAL DE PEDIATRIA JUAN PEDRO GARRAHAN
2014;086;;;HOSPITAL DE PEDIATRIA JUAN PEDRO GARRAHAN
2014;045;04500;0450000;INSTITUTO DE CONTROL DE ZOONOSIS LUIS PASTEUR
2014;045;04500;0450065;PUESTA EN VALOR INSTITUTO PASTEUR
2014;045;04500;;INSTITUTO DE CONTROL DE ZOONOSIS LUIS PASTEUR
2014;045;;;INSTITUTO DE CONTROL DE ZOONOSIS LUIS PASTEUR
2014;049;04900;0490000;SISTEMA DE ATENCION MEDICA DE EMERGENCIA
2014;049;04900;;SISTEMA DE ATENCION MEDICA DE EMERGENCIA
2014;049;;;SISTEMA DE ATENCION MEDICA DE EMERGENCIA
2014;041;04100;0410000;CON TODO DERECHO CIUDADANIA PORTEÑA
2014;041;04100;0410002;DESARROLLO CAPITAL HUMANO
2014;041;04100;0410004;REFACCION EDIFICIO MEDICINA DEL TRABAJO
2014;041;04100;;CON TODO DERECHO CIUDADANIA PORTEÑA
2014;041;;;CON TODO DERECHO CIUDADANIA PORTEÑA
2014;043;04300;0430000;ASISTENCIA FAMILIAS ALTA VULNERABILIDAD SOCIAL
2014;043;04300;;ASISTENCIA FAMILIAS ALTA VULNERABILIDAD SOCIAL
2014;043;;;ASISTENCIA FAMILIAS ALTA VULNERABILIDAD SOCIAL
2014;044;04400;0440000;ASISTENCIA INTEGRAL A LOS SIN TECHO
2014;044;04400;0440001;DIGITALIZACION
2014;044;04400;0440002;REGISTRO MULTIPROPOSITO
2014;044;04400;0440003;TRAMITACION ELECTRONICA
2014;044;04400;0440004;GOBIERNO ABIERTO
2014;044;04400;0440005;BUENOS AIRES INNOVADORA CREATIVA
2014;044;04400;0440006;CIUDAD INTELIGENTE
2014;044;04400;0440007;DATAWAREHOUSE CORPORATIVO DE GOBIERNO
2014;044;04400;;ASISTENCIA INTEGRAL A LOS SIN TECHO
2014;044;;;ASISTENCIA INTEGRAL A LOS SIN TECHO
2014;046;04600;0460000;FORMACION E INCLUSION PARA EL TRABAJO
2014;046;04600;0460086;EVALUACION PARA LA MEJORA
2014;046;04600;;FORMACION E INCLUSION PARA EL TRABAJO
2014;046;;;FORMACION E INCLUSION PARA EL TRABAJO
2014;047;04700;0470000;PROGRAMA PROMUDEMI
2014;047;04700;;PROGRAMA PROMUDEMI
2014;047;;;PROGRAMA PROMUDEMI
2014;034;03400;0340000;ENSEÑANZA DE LAS ARTES
2014;034;03400;0340001;CONSERVATORIO M. FALLA
2014;034;03400;0340079;MEJORAMIENTO DE LAS VIAS DE TRANSITO PEATONAL Y VEHICULAR POR ADMINISTRACION
2014;034;03400;0340077;SERVICIO DE BACHEO SIN COMBUSTION
2014;034;03400;0340081;MEJORAMIENTO DE LAS VIAS DE TRANSITO PEATONAL Y VEHICULAR POR ADMINISTRACION - CENTRO DE T
2014;034;03400;0340080;MEJORAMIENTO DE LAS VIAS DE TRANSITO PEATONAL Y VEHICULAR POR ADMINISTRACION - METROBUS
2014;034;03400;;ENSEÑANZA DE LAS ARTES
2014;034;;;ENSEÑANZA DE LAS ARTES
2014;029;02900;0290000;RELACIONES INSTITUCIONALES Y CON LA COMUNIDAD
2014;029;02900;0290001;FORTALECIMIENTO DEL SISTEMA DE ADMINISTRACION FINANCIERA
2014;029;02900;0290002;DESARROLLO DEL SISTEMA DE DECISION E INFORMACION GERENCIAL
2014;029;02900;;RELACIONES INSTITUCIONALES Y CON LA COMUNIDAD
2014;029;;;RELACIONES INSTITUCIONALES Y CON LA COMUNIDAD
2014;055;05500;0550000;EXPRESIONES ARTISTICAS EN EL COMPLEJO TEATRAL
2014;055;05500;0550001;EQUIPAMIENTO Y MOBILIARIO
2014;055;05500;;EXPRESIONES ARTISTICAS EN EL COMPLEJO TEATRAL
2014;055;;;EXPRESIONES ARTISTICAS EN EL COMPLEJO TEATRAL
2014;051;05100;0510000;ASISTENCIA ALIMENTARIA Y ACCION COMUNITARIA
2014;051;05100;;ASISTENCIA ALIMENTARIA Y ACCION COMUNITARIA
2014;051;;;ASISTENCIA ALIMENTARIA Y ACCION COMUNITARIA
2014;048;04800;0480000;PROMOCION DE LAS RELACIONES LABORALES
2014;048;04800;;PROMOCION DE LAS RELACIONES LABORALES
2014;048;;;PROMOCION DE LAS RELACIONES LABORALES
2014;110;11000;1100000;CREDITOS 1RA VIVIENDA
2014;110;11000;;CREDITOS 1RA VIVIENDA
2014;110;;;CREDITOS 1RA VIVIENDA
2014;100;10000;1000000;CREDITOS LEY 341/964
2014;100;10000;1000001;CASA SOCIAL FLORES LIMITADA
2014;100;10000;;CREDITOS LEY 341/964
2014;100;;;CREDITOS LEY 341/964
2014;109;10900;1090003;TERMINACION DE OBRAS
2014;109;10900;1090004;EXPROPIACION LEY 4480 INMUEBLE BOEDO 1959/1961
2014;109;10900;1090005;VIVIENDA CON AHORRO PREVIO
2014;109;10900;1090002;DEMANDA GENERAL
2014;109;10900;1090001;BARRIO LUGANO
2014;109;10900;1090060;ACUMAR
2014;109;10900;1090000;VIVIENDAS CON AHORRO PREVIO
2014;109;10900;;VIVIENDAS CON AHORRO PREVIO
2014;109;;;VIVIENDAS CON AHORRO PREVIO
2014;102;10200;1020001;REHABILITACION COLONIA SOLA
2014;102;10200;;COLONIA SOLA
2014;102;;;COLONIA SOLA
2014;106;10600;1060000;REHABILITACION CONJUNTOS URBANOS
2014;106;10600;1060002;MANTENIMIENTO Y MEJORAS EN CONJUNTOS URBANOS
2014;106;10600;1060001;REHABILITACION CONJUNTOS URBANOS
2014;106;10600;;REHABILITACION CONJUNTOS URBANOS
2014;106;;;REHABILITACION CONJUNTOS URBANOS
2014;104;10400;1040002;URBANIZACION EN VILLAS
2014;104;10400;1040001;VILLA 3
2014;104;10400;;REINTEGRACION, INTEGRACION Y TRANSFORMACION DE VILLAS
2014;104;;;REINTEGRACION, INTEGRACION Y TRANSFORMACION DE VILLAS
2014;105;10500;1050001;OBRAS LA BOCA
2014;105;10500;1050000;REHABILITACION LA BOCA
2014;105;10500;1050002;RECUPERACION CONVENTILLOS
2014;105;10500;;REHABILITACION LA BOCA
2014;105;;;REHABILITACION LA BOCA
2014;108;10800;1080001;TERMINACION OBRAS MEJOR VIVIR
2014;108;10800;1080000;MEJOR VIVIR
2014;108;10800;;MEJOR VIVIR
2014;108;;;MEJOR VIVIR
2014;050;05000;0500000;HOTELADOS
2014;050;05000;;HOTELADOS
2014;050;;;HOTELADOS
2014;091;09100;0910000;GESTION DE HABILITACIONES Y PERMISOS
2014;091;09100;;GESTION DE HABILITACIONES Y PERMISOS
2014;091;;;GESTION DE HABILITACIONES Y PERMISOS
2014;092;09200;0920000;FISCALIZACION DE ACTIVIDADES COMERCIALES
2014;092;09200;;FISCALIZACION DE ACTIVIDADES COMERCIALES
2014;092;;;FISCALIZACION DE ACTIVIDADES COMERCIALES
2014;093;09300;0930000;FISCALIZACION DE OBRAS E INSTALACIONES COMPLEMENTARIAS
2014;093;09300;;FISCALIZACION DE OBRAS E INSTALACIONES COMPLEMENTARIAS
2014;093;;;FISCALIZACION DE OBRAS E INSTALACIONES COMPLEMENTARIAS
2014;094;09400;0940000;FISCALIZACION DE ESTABLECIMIENTOS Y ALIMENTICIOS
2014;094;09400;0940001;DESARROLLOS INTEGRADOS
2014;094;09400;0940060;ACUMAR MITIGACION Y REMEDIACION SUELOS CONTAMINADOS
2014;094;09400;0940002;REMEDIACION Y MITIGACION AMBIENTAL
2014;094;09400;;FISCALIZACION DE ESTABLECIMIENTOS Y ALIMENTICIOS
2014;094;;;FISCALIZACION DE ESTABLECIMIENTOS Y ALIMENTICIOS
2014;095;09500;0950000;ANALISIS, INVESTIGACIONES Y CAPACITACION
2014;095;09500;0950001;GOBIERNO ELECTRONICO
2014;095;09500;;ANALISIS, INVESTIGACIONES Y CAPACITACION
2014;095;;;ANALISIS, INVESTIGACIONES Y CAPACITACION
2014;096;09600;0960000;INFRAESTRUCTURA INFORMATICA
2014;096;09600;0960001;DATA CENTER
2014;096;09600;0960002;CIUDAD CONECTADA
2014;096;09600;;INFRAESTRUCTURA INFORMATICA
2014;096;;;INFRAESTRUCTURA INFORMATICA
2014;088;08800;0880000;MEJORAMIENTO DE LAS VIAS DE TRANSITO PEATONAL Y VEHICULAR
2014;088;08800;0880003;TRANSPORTE MASIVO DE BUSES RAPIDOS
2014;088;08800;0880001;FUELLE - PREVIAL I
2014;088;08800;0880078;OBRAS ESTRUCTURALES EN PUENTES DE LA CIUDAD
2014;088;08800;0880002;MANTENIMIENTO Y PUESTA EN VALOR INFRAESTRUCTURA URBANA
2014;088;08800;0880005;PREVIAL (PLAN DE RECUPERACION VIAL) - CENTROS DE TRASBORDO
2014;088;08800;0880004;PREVIAL (PLAN DE RECUPERACION VIAL) - METROBUS
2014;088;08800;;MEJORAMIENTO DE LAS VIAS DE TRANSITO PEATONAL Y VEHICULAR
2014;088;;;MEJORAMIENTO DE LAS VIAS DE TRANSITO PEATONAL Y VEHICULAR
2014;087;08700;0870000;RECAUDACION TRIBUTARIA
2014;087;08700;;RECAUDACION TRIBUTARIA
2014;087;;;RECAUDACION TRIBUTARIA
2014;089;08900;0890000;SISTEMA  ESTADISTICO DE LA CIUDAD
2014;089;08900;0890001;AMPLIACION REMODELACION Y PUESTA EN VALOR EDIFICIOS DGESYC
2014;089;08900;;SISTEMA  ESTADISTICO DE LA CIUDAD
2014;089;;;SISTEMA  ESTADISTICO DE LA CIUDAD
2014;090;09000;0900000;PLAN NACIONAL DE ESTADISTICA
2014;090;09000;;PLAN NACIONAL DE ESTADISTICA
2014;090;;;PLAN NACIONAL DE ESTADISTICA
2014;097;09700;0970000;CENTROS DE ATENCION VETERINARIA
2014;097;09700;;CENTROS DE ATENCION VETERINARIA
2014;097;;;CENTROS DE ATENCION VETERINARIA
2014;111;11100;1110000;MI CASA BA
2014;111;11100;;MI CASA BA
2014;111;;;MI CASA BA
