EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;SANCIONADO
2014;350358503;44;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;3000000
2014;350358503;44;132;11;TRANSPORTE Y ALMACENAMIENTO;7000
2014;350358503;44;132;11;SERVICIOS ESPECIALIZADOS;500000
2014;350358503;44;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;5500000
2014;350358503;44;132;11;PRIMAS Y GASTOS DE SEGUROS;1370000
2014;350358503;44;120;11;RETRIBUCION DEL CARGO;4027610
2014;350358503;44;120;11;SUELDO ANUAL COMPLEMENTARIO;318000
2014;350358503;44;120;11;CONTRIBUCIONES PATRONALES;758000
2014;350358503;44;120;11;COMPLEMENTOS;60000
2014;350358503;44;120;11;RETRIBUCION DEL CARGO;608000
2014;350358503;44;120;11;SUELDO ANUAL COMPLEMENTARIO;43000
2014;350358503;44;120;11;CONTRIBUCIONES PATRONALES;102000
2014;350358503;44;131;11;ALIMENTOS PARA PERSONAS;410000
2014;350358503;44;131;11;PRODUCTOS AGROFORESTALES;10000
2014;350358503;44;131;11;MADERA, CORCHO Y SUS MANUFACTURAS;500
2014;350358503;44;131;11;HILADOS Y TELAS;6000
2014;350358503;44;131;11;PRENDAS DE VESTIR;30000
2014;350358503;44;131;11;PAPEL Y CARTON PARA OFICINA;500000
2014;350358503;44;131;11;PAPEL Y CARTON PARA COMPUTACION;15000
2014;350358503;44;131;11;PRODUCTOS DE ARTES GRAFICAS;17000
2014;350358503;44;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;55000
2014;350358503;44;131;11;LIBROS, REVISTAS Y PERIODICOS;150
2014;350358503;44;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;20000
2014;350358503;44;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;200
2014;350358503;44;131;11;INSECTICIDAS, FUMIGANTES Y OTROS;13000
2014;350358503;44;120;11;SEGUROS DE RIESGO DE TRABAJO;55000
2014;350358503;44;171;11;TRANSFERENCIAS PARA ACTIVIDADES CIENTIFICAS O ACADEMICAS;14000000
2014;350358503;44;132;11;SERVICIOS DE CONSULTORIA;800000
2014;350358503;44;219;11;PROGRAMAS DE COMPUTACION;10000
2014;350358503;44;214;11;OTROS BIENES DE USO NO ESPECIFICADOS PRECEDENTEMENTE;30000
2014;350358503;44;172;11;TRANSFERENCIAS A UNIVERSIDADES  PARA FINANCIAR GASTOS CORRIENTES;13000000
2014;350358503;44;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;3200000
2014;350358503;44;132;11;VIATICOS;25000
2014;350358503;44;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;20000
2014;350358503;44;214;11;EQUIPO DE TRANSPORTE, TRACCION Y ELEVACION;4000000
2014;350358503;44;214;11;EQUIPO EDUCACIONAL, CULTURAL Y RECREATIVO;300000
2014;350358503;44;214;11;EQUIPO PARA COMPUTACION;500000
2014;350358503;44;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;300000
2014;350358503;44;131;11;UTILES Y MATERIALES ELECTRICOS;300000
2014;350358503;44;132;11;ENERGIA ELECTRICA;736660
2014;350358503;44;132;11;AGUA;9320
2014;350358503;44;132;11;GAS;770
2014;350358503;44;132;11;TELEFONOS, TELEX Y TELEFAX;1403160
2014;350358503;44;132;11;ALQUILER DE EDIFICIOS Y LOCALES;10000000
2014;350358503;44;132;11;ALQUILER DE MAQUINARIA, EQUIPO Y MEDIOS DE TRANSPORTE;3500000
2014;350358503;44;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;5000000
2014;350358503;44;132;11;LIMPIEZA, ASEO Y FUMIGACION;5000000
2014;350358503;44;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;39307240
2014;350358503;44;132;11;SERVICIOS ESPECIALIZADOS;200000
2014;350358503;44;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;500000
2014;350358503;44;120;11;RETRIBUCION DEL CARGO;2177000
2014;350358503;44;120;11;SUELDO ANUAL COMPLEMENTARIO;191000
2014;350358503;44;120;11;CONTRIBUCIONES PATRONALES;525000
2014;350358503;44;120;11;COMPLEMENTOS;1267000
2014;350358503;44;120;11;PERSONAL PERMANENTE;67000
2014;350358503;44;131;11;PRENDAS DE VESTIR;50000
2014;350358503;44;131;11;PAPEL Y CARTON PARA OFICINA;2500
2014;350358503;44;131;11;PRODUCTOS DE ARTES GRAFICAS;2500
2014;350358503;44;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;3000
2014;350358503;44;120;11;RETRIBUCION DEL SERVICIO;73000
2014;350358503;44;120;11;SUELDO ANUAL COMPLEMENTARIO;6000
2014;350358503;44;120;11;CONTRIBUCIONES PATRONALES;17000
2014;350358503;44;171;11;TRANSFERENCIAS A EMPRESAS PRIVADAS;6000000
2014;350358503;44;120;11;COMPLEMENTOS;28000
2014;350358503;44;120;11;SEGUROS DE RIESGO DE TRABAJO;51000
2014;350358503;44;132;11;SERVICIOS DE CONSULTORIA;300000
2014;350358503;44;214;11;OTROS BIENES DE USO NO ESPECIFICADOS PRECEDENTEMENTE;10000
2014;350358503;44;132;11;VIATICOS;2000
2014;350358503;44;132;11;MOVILIDAD;30000
2014;350358503;44;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10000
2014;350358503;44;214;11;EQUIPO PARA COMPUTACION;3000
2014;350358503;44;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;35000
2014;350358503;44;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10000
2014;350358503;44;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;3000
2014;350358503;44;120;11;RETRIBUCION DEL CARGO;856336
2014;350358503;44;120;11;SUELDO ANUAL COMPLEMENTARIO;71416
2014;350358503;44;120;11;CONTRIBUCIONES PATRONALES;183488
2014;350358503;44;120;11;COMPLEMENTOS;175000
2014;350358503;44;120;11;PERSONAL PERMANENTE;1000
2014;350358503;44;131;11;ALIMENTOS PARA PERSONAS;3000
2014;350358503;44;131;11;PAPEL Y CARTON PARA OFICINA;1500
2014;350358503;44;131;11;PRODUCTOS DE ARTES GRAFICAS;2500
2014;350358503;44;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;3200
2014;350358503;44;120;11;SEGUROS DE RIESGO DE TRABAJO;14000
2014;350358729;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;18000
2014;350358729;49;132;11;PASAJES;36000
2014;350358729;49;132;11;VIATICOS;9600
2014;350358729;49;132;11;MOVILIDAD;192000
2014;350358729;49;132;11;SERVICIOS DE CEREMONIAL;300000
2014;350358729;49;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;99600
2014;350358729;49;131;11;TINTAS, PINTURAS Y COLORANTES;6000
2014;350358729;49;131;11;COMBUSTIBLES Y LUBRICANTES;6000
2014;350358729;49;131;11;ELEMENTOS DE LIMPIEZA;9000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;51000
2014;350358729;49;131;11;UTILES Y MATERIALES ELECTRICOS;6000
2014;350358729;49;131;11;REPUESTOS Y ACCESORIOS;6000
2014;350358729;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;9000
2014;350358729;49;132;11;ENERGIA ELECTRICA;7460
2014;350358729;49;132;11;AGUA;7460
2014;350358729;49;132;11;GAS;7460
2014;350358729;49;132;11;TELEFONOS, TELEX Y TELEFAX;7460
2014;350358729;49;132;11;ALQUILER DE MAQUINARIA, EQUIPO Y MEDIOS DE TRANSPORTE;600000
2014;350358729;49;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;36000
2014;350358729;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;24000
2014;350358729;49;132;11;TRANSPORTE Y ALMACENAMIENTO;30000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;996000
2014;350358729;49;120;11;RETRIBUCION DEL CARGO;1176000
2014;350358729;49;120;11;SUELDO ANUAL COMPLEMENTARIO;98000
2014;350358729;49;120;11;CONTRIBUCIONES PATRONALES;234000
2014;350358729;49;131;11;ALIMENTOS PARA PERSONAS;12000
2014;350358729;49;131;11;PRENDAS DE VESTIR;60000
2014;350358729;49;131;11;CONFECCIONES TEXTILES;30000
2014;350358729;49;131;11;PAPEL Y CARTON PARA OFICINA;30000
2014;350358729;49;131;11;PAPEL Y CARTON PARA COMPUTACION;30000
2014;350358729;49;131;11;PRODUCTOS DE ARTES GRAFICAS;30000
2014;350358729;49;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;18000
2014;350358729;49;131;11;LIBROS, REVISTAS Y PERIODICOS;30000
2014;350358729;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;24000
2014;350358729;49;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;9000
2014;350358729;49;120;11;SEGUROS DE RIESGO DE TRABAJO;16000
2014;350358729;49;132;11;PASAJES;12000
2014;350358729;49;132;11;VIATICOS;12000
2014;350358729;49;132;11;MOVILIDAD;150000
2014;350358729;49;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;12000
2014;350358729;49;214;11;EQUIPO DE OFICINA Y MOBLAJE;36000
2014;350358729;49;214;11;EQUIPOS VARIOS;6000
2014;350358729;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;12000
2014;350358729;49;131;11;PRODUCTOS DE VIDRIO;1440
2014;350358729;49;131;11;PRODUCTOS DE LOZA Y PORCELANA;2400
2014;350358729;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;2400
2014;350358729;49;131;11;ELEMENTOS DE LIMPIEZA;9000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;9000
2014;350358729;49;131;11;UTILES Y MATERIALES ELECTRICOS;6000
2014;350358729;49;131;11;UTENSILIOS DE COCINA Y COMEDOR;3600
2014;350358729;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;24000
2014;350358729;49;132;11;ALQUILER DE MAQUINARIA, EQUIPO Y MEDIOS DE TRANSPORTE;180000
2014;350358729;49;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;3000
2014;350358729;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;9000
2014;350358729;49;132;11;SERVICIOS ESPECIALIZADOS;120000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;600000
2014;350358729;49;120;11;RETRIBUCION DEL CARGO;3898000
2014;350358729;49;120;11;SUELDO ANUAL COMPLEMENTARIO;345000
2014;350358729;49;120;11;CONTRIBUCIONES PATRONALES;978000
2014;350358729;49;120;11;COMPLEMENTOS;2638000
2014;350358729;49;120;11;PERSONAL PERMANENTE;157000
2014;350358729;49;131;11;ALIMENTOS PARA PERSONAS;24000
2014;350358729;49;131;11;PAPEL Y CARTON PARA OFICINA;24000
2014;350358729;49;131;11;PAPEL Y CARTON PARA COMPUTACION;12000
2014;350358729;49;131;11;PRODUCTOS DE ARTES GRAFICAS;9000
2014;350358729;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1440
2014;350358729;49;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;3000
2014;350358729;49;120;11;SEGUROS DE RIESGO DE TRABAJO;95000
2014;350358729;49;132;11;MOVILIDAD;408000
2014;350358729;49;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;10200
2014;350358729;49;214;11;EQUIPO PARA COMPUTACION;9600
2014;350358729;49;214;11;EQUIPO DE OFICINA Y MOBLAJE;21000
2014;350358729;49;214;11;EQUIPOS VARIOS;10560
2014;350358729;49;131;11;ELEMENTOS DE LIMPIEZA;8100
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;60000
2014;350358729;49;131;11;REPUESTOS Y ACCESORIOS;14400
2014;350358729;49;132;11;CORREOS Y TELEGRAFO;150000
2014;350358729;49;132;11;ALQUILER DE MAQUINARIA, EQUIPO Y MEDIOS DE TRANSPORTE;600000
2014;350358729;49;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;8100
2014;350358729;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;8100
2014;350358729;49;132;11;SERVICIOS ESPECIALIZADOS;90000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;2400000
2014;350358729;49;131;11;ALIMENTOS PARA PERSONAS;9000
2014;350358729;49;131;11;PAPEL Y CARTON PARA OFICINA;18000
2014;350358729;49;131;11;PAPEL Y CARTON PARA COMPUTACION;9000
2014;350358729;49;131;11;PRODUCTOS DE ARTES GRAFICAS;9000
2014;350358729;49;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;6000
2014;350358729;49;131;11;LIBROS, REVISTAS Y PERIODICOS;9000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;12000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;12000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;12000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;12000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;12000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;12000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;12000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;12000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;12000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;12000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;12000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;12000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;12000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;12000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;12000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;75000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;75000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;75000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;75000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;75000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;75000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;75000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;75000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;75000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;75000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;75000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;75000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;75000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;75000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;75000
2014;350358729;49;132;11;PASAJES;12000
2014;350358729;49;132;11;VIATICOS;12000
2014;350358729;49;132;11;MOVILIDAD;396000
2014;350358729;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;21000
2014;350358729;49;214;11;EQUIPO EDUCACIONAL, CULTURAL Y RECREATIVO;18000
2014;350358729;49;214;11;EQUIPO PARA COMPUTACION;21000
2014;350358729;49;214;11;EQUIPO DE OFICINA Y MOBLAJE;33000
2014;350358729;49;214;11;EQUIPOS VARIOS;12000
2014;350358729;49;131;11;ELEMENTOS DE LIMPIEZA;9000
2014;350358729;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;51000
2014;350358729;49;131;11;REPUESTOS Y ACCESORIOS;12000
2014;350358729;49;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;6000
2014;350358729;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;9000
2014;350358729;49;132;11;SERVICIOS ESPECIALIZADOS;150000
2014;350358729;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;1560000
2014;350358729;49;120;11;RETRIBUCION DEL CARGO;257622
2014;350358729;49;120;11;SUELDO ANUAL COMPLEMENTARIO;17410
2014;350358729;49;120;11;CONTRIBUCIONES PATRONALES;61069
2014;350358729;49;131;11;HILADOS Y TELAS;9600
2014;350358729;49;131;11;PAPEL Y CARTON PARA OFICINA;18000
2014;350358729;49;131;11;PAPEL Y CARTON PARA COMPUTACION;12000
2014;350358729;49;131;11;PRODUCTOS DE ARTES GRAFICAS;12000
2014;350358729;49;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;3600
2014;350352355;49;219;11;PROGRAMAS DE COMPUTACION;50000
2014;350352355;49;132;11;VIATICOS;24000
2014;350352355;49;132;11;SERVICIOS DE CEREMONIAL;36000
2014;350352355;49;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;60000
2014;350352355;49;214;11;EQUIPO EDUCACIONAL, CULTURAL Y RECREATIVO;36000
2014;350352355;49;214;11;EQUIPO PARA COMPUTACION;48000
2014;350352355;49;214;11;EQUIPO DE OFICINA Y MOBLAJE;60000
2014;350352355;49;214;11;HERRAMIENTAS Y REPUESTOS MAYORES;60000
2014;350352355;49;214;11;EQUIPOS VARIOS;24000
2014;350352355;49;131;11;TINTAS, PINTURAS Y COLORANTES;180000
2014;350352355;49;131;11;PRODUCTOS DE MATERIAL PLASTICO;60000
2014;350352355;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;12000
2014;350352355;49;131;11;PRODUCTOS DE VIDRIO;24000
2014;350352355;49;131;11;PRODUCTOS ELABORADOS DE CEMENTO Y YESO;120000
2014;350352355;49;131;11;CEMENTO, CAL Y YESO;240000
2014;350352355;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;24000
2014;350352355;49;131;11;PRODUCTOS FERROSOS;2000000
2014;350352355;49;131;11;PRODUCTOS NO FERROSOS;60000
2014;350352355;49;131;11;ESTRUCTURAS METALICAS ACABADAS;240000
2014;350352355;49;131;11;HERRAMIENTAS MENORES;600000
2014;350352355;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;300000
2014;350352355;49;131;11;PIEDRA, ARCILLA Y ARENA;180000
2014;350352355;49;131;11;ELEMENTOS DE LIMPIEZA;72000
2014;350352355;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;420000
2014;350352355;49;131;11;UTILES Y MATERIALES ELECTRICOS;300000
2014;350352355;49;131;11;UTENSILIOS DE COCINA Y COMEDOR;10200
2014;350352355;49;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;12000
2014;350352355;49;131;11;REPUESTOS Y ACCESORIOS;48000
2014;350352355;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;24000
2014;350352355;49;132;11;ALQUILER DE MAQUINARIA, EQUIPO Y MEDIOS DE TRANSPORTE;120000
2014;350352355;49;132;11;ALQUILER DE FOTOCOPIADORAS;60000
2014;350352355;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;2754000
2014;350352355;49;120;11;RETRIBUCION DEL CARGO;356000
2014;350352355;49;120;11;SUELDO ANUAL COMPLEMENTARIO;30000
2014;350352355;49;120;11;CONTRIBUCIONES PATRONALES;71000
2014;350352355;49;131;11;ALIMENTOS PARA PERSONAS;24000
2014;350352355;49;131;11;PRODUCTOS AGROFORESTALES;48000
2014;350352355;49;131;11;MADERA, CORCHO Y SUS MANUFACTURAS;18000
2014;350352355;49;131;11;PRENDAS DE VESTIR;24000
2014;350352355;49;131;11;PAPEL Y CARTON PARA OFICINA;60000
2014;350352355;49;131;11;PAPEL Y CARTON PARA COMPUTACION;36000
2014;350352355;49;131;11;PRODUCTOS DE ARTES GRAFICAS;18000
2014;350352355;49;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;24000
2014;350352355;49;131;11;LIBROS, REVISTAS Y PERIODICOS;1800
2014;350352355;49;120;11;SEGUROS DE RIESGO DE TRABAJO;4000
2014;350352355;49;131;11;HERRAMIENTAS MENORES;420000
2014;350352355;49;132;11;VIATICOS;24000
2014;350352355;49;132;11;SERVICIOS DE CEREMONIAL;36000
2014;350352355;49;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;24000
2014;350352355;49;214;11;EQUIPO PARA COMPUTACION;48000
2014;350352355;49;214;11;EQUIPO DE OFICINA Y MOBLAJE;12000
2014;350352355;49;214;11;HERRAMIENTAS Y REPUESTOS MAYORES;18000
2014;350352355;49;214;11;EQUIPOS VARIOS;24000
2014;350352355;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;12000
2014;350352355;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;24000
2014;350352355;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;300000
2014;350352355;49;131;11;ELEMENTOS DE LIMPIEZA;72000
2014;350352355;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;180000
2014;350352355;49;131;11;UTILES Y MATERIALES ELECTRICOS;24000
2014;350352355;49;131;11;UTENSILIOS DE COCINA Y COMEDOR;10200
2014;350352355;49;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;1200
2014;350352355;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;24000
2014;350352355;49;132;11;ALQUILER DE MAQUINARIA, EQUIPO Y MEDIOS DE TRANSPORTE;120000
2014;350352355;49;132;11;ALQUILER DE FOTOCOPIADORAS;60000
2014;350352355;49;132;11;MANTENIMIENTO DE ESPACIOS VERDES;2000000
2014;350352355;49;132;11;MANTENIMIENTO DE ESPACIOS VERDES;500000
2014;350352355;49;132;11;MANTENIMIENTO DE ESPACIOS VERDES;500000
2014;350352355;49;132;11;MANTENIMIENTO DE ESPACIOS VERDES;500000
2014;350352355;49;132;11;MANTENIMIENTO DE ESPACIOS VERDES;500000
2014;350352355;49;132;11;MANTENIMIENTO DE ESPACIOS VERDES;500000
2014;350352355;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200000
2014;350352355;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200000
2014;350352355;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200000
2014;350352355;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200000
2014;350352355;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200000
2014;350352355;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200000
2014;350352355;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200000
2014;350352355;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200000
2014;350352355;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200000
2014;350352355;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200000
2014;350352355;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200000
2014;350352355;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200000
2014;350352355;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200000
2014;350352355;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200000
2014;350352355;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200000
2014;350352355;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;54000
2014;350352355;49;131;11;ALIMENTOS PARA PERSONAS;2400
2014;350352355;49;131;11;MADERA, CORCHO Y SUS MANUFACTURAS;1800
2014;350352355;49;131;11;PRENDAS DE VESTIR;24000
2014;350352355;49;131;11;PAPEL Y CARTON PARA OFICINA;60000
2014;350352355;49;131;11;PAPEL Y CARTON PARA COMPUTACION;6000
2014;350352355;49;131;11;PRODUCTOS DE ARTES GRAFICAS;1800
2014;350352355;49;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;2400
2014;350352355;49;131;11;LIBROS, REVISTAS Y PERIODICOS;1800
2014;350358740;44;214;11;OTROS BIENES DE USO NO ESPECIFICADOS PRECEDENTEMENTE;1000
2014;350358740;44;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;5000
2014;350358740;44;132;11;PASAJES;10000
2014;350358740;44;132;11;VIATICOS;20000
2014;350358740;44;132;11;MOVILIDAD;50000
2014;350358740;44;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1000
2014;350358740;44;132;11;SERVICIOS DE CEREMONIAL;5000
2014;350358740;44;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;10000
2014;350358740;44;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1000
2014;350358740;44;214;11;EQUIPO DE TRANSPORTE, TRACCION Y ELEVACION;2000
2014;350358740;44;214;11;EQUIPO SANITARIO Y DE LABORATORIO;1000
2014;350358740;44;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;1000
2014;350358740;44;214;11;EQUIPO EDUCACIONAL, CULTURAL Y RECREATIVO;5000
2014;350358740;44;214;11;EQUIPO PARA COMPUTACION;10000
2014;350358740;44;214;11;EQUIPO DE OFICINA Y MOBLAJE;20000
2014;350358740;44;214;11;HERRAMIENTAS Y REPUESTOS MAYORES;1000
2014;350358740;44;214;11;EQUIPOS VARIOS;100000
2014;350358740;44;214;11;LIBROS, REVISTAS Y OTROS ELEMENTOS DE COLECCION;2500
2014;350358740;44;131;11;PRODUCTOS DE MATERIAL PLASTICO;500
2014;350358740;44;131;11;PRODUCTOS DE VIDRIO;1000
2014;350358740;44;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;5000
2014;350358740;44;132;11;ENERGIA ELECTRICA;7460
2014;350358740;44;132;11;AGUA;7460
2014;350358740;44;132;11;GAS;7460
2014;350358740;44;132;11;TELEFONOS, TELEX Y TELEFAX;7460
2014;350358740;44;132;11;ALQUILER DE MAQUINARIA, EQUIPO Y MEDIOS DE TRANSPORTE;10000
2014;350358740;44;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;15000
2014;350358740;44;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;2000
2014;350358740;44;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;2000
2014;350358740;44;132;11;LIMPIEZA, ASEO Y FUMIGACION;10000
2014;350358740;44;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10000
2014;350358740;44;132;11;DE CAPACITACION;20000
2014;350358740;44;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;600000
2014;350358740;44;132;11;TRANSPORTE Y ALMACENAMIENTO;2000
2014;350358740;44;132;11;SERVICIOS ESPECIALIZADOS;10000
