EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;SANCIONADO
2016;300302342;49;131;11;PRODUCTOS DE MATERIAL PLASTICO;0
2016;300302342;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;350
2016;300302342;49;131;11;PRODUCTOS DE VIDRIO;0
2016;300302342;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;18440
2016;300302342;49;131;11;UTILES Y MATERIALES ELECTRICOS;0
2016;300302342;49;131;11;UTENSILIOS DE COCINA Y COMEDOR;0
2016;300302342;49;131;11;REPUESTOS Y ACCESORIOS;0
2016;300302342;49;131;11;REPUESTOS Y ACCESORIOS;1000
2016;300302342;49;131;11;HERRAMIENTAS MENORES;0
2016;300302342;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;831
2016;300302342;49;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;3061
2016;300302342;49;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;6360
2016;300302342;49;132;11;SERVICIOS ESPECIALIZADOS;13445
2016;300302342;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;4058
2016;300302342;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;3966
2016;300302342;49;132;11;MOVILIDAD;0
2016;300302342;49;132;11;MOVILIDAD;750
2016;300302342;49;214;11;EQUIPO PARA COMPUTACION;40000
2016;300302342;49;214;11;EQUIPO DE OFICINA Y MOBLAJE;10000
2016;300302342;49;120;11;RETRIBUCION DEL CARGO;174910
2016;300302342;49;120;11;SUELDO ANUAL COMPLEMENTARIO;15774
2016;300302342;49;120;11;CONTRIBUCIONES PATRONALES;39249
2016;300302342;49;120;11;COMPLEMENTOS;21073
2016;300302342;49;120;11;RETRIBUCIONES EXTRAORDINARIAS;0
2016;300302342;49;120;11;PERSONAL PERMANENTE;22309
2016;300302342;49;120;11;SEGUROS DE RIESGO DE TRABAJO;3926
2016;300302342;49;132;11;VIATICOS;2325
2016;300302342;38;223;11;ESTUDIOS, INVESTIGACIONES Y PROYECTOS DE FACTIBILIDAD;466640
2016;300302342;49;223;11;ESTUDIOS, INVESTIGACIONES Y PROYECTOS DE FACTIBILIDAD;500000
2016;300302342;49;223;11;ESTUDIOS, INVESTIGACIONES Y PROYECTOS DE FACTIBILIDAD;500000
2016;300302342;49;213;11;CONSTRUCCIONES EN BIENES DE DOMINIO PUBLICO;0
2016;300302342;49;213;11;CONSTRUCCIONES EN BIENES DE DOMINIO PUBLICO;0
2016;300302342;49;213;11;CONSTRUCCIONES EN BIENES DE DOMINIO PUBLICO;0
2016;300302342;49;213;11;CONSTRUCCIONES EN BIENES DE DOMINIO PUBLICO;0
2016;300302342;49;213;11;CONSTRUCCIONES EN BIENES DE DOMINIO PUBLICO;0
2016;300302342;49;212;11;CONSTRUCCIONES EN BIENES DE DOMINIO PRIVADO;0
2016;300302342;49;213;13;CONSTRUCCIONES EN BIENES DE DOMINIO PUBLICO;0
2016;300302342;49;213;11;CONSTRUCCIONES EN BIENES DE DOMINIO PUBLICO;0
2016;300302342;49;213;11;CONSTRUCCIONES EN BIENES DE DOMINIO PUBLICO;0
2016;300302342;49;213;11;CONSTRUCCIONES EN BIENES DE DOMINIO PUBLICO;0
2016;300302342;49;226;11;ADELANTOS A PROVEEDORES Y CONTRATISTAS A CORTO PLAZO;0
2016;300302342;49;226;11;ADELANTOS A PROVEEDORES Y CONTRATISTAS A CORTO PLAZO;0
2016;300302342;49;213;11;CONSTRUCCIONES EN BIENES DE DOMINIO PUBLICO;0
2016;300302342;49;226;11;ADELANTOS A PROVEEDORES Y CONTRATISTAS A CORTO PLAZO;0
2016;300302342;49;212;11;CONSTRUCCIONES EN BIENES DE DOMINIO PRIVADO;0
2016;300302342;49;226;11;ADELANTOS A PROVEEDORES Y CONTRATISTAS A CORTO PLAZO;0
2016;300302342;49;213;11;CONSTRUCCIONES EN BIENES DE DOMINIO PUBLICO;0
2016;300302342;49;224;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;0
2016;300302342;49;213;11;CONSTRUCCIONES EN BIENES DE DOMINIO PUBLICO;0
2016;300302342;49;223;11;ESTUDIOS, INVESTIGACIONES Y PROYECTOS DE FACTIBILIDAD;0
2016;300302550;49;120;11;RETRIBUCION DEL CARGO;1532083
2016;300302550;49;120;11;SUELDO ANUAL COMPLEMENTARIO;127674
2016;300302550;49;120;11;CONTRIBUCIONES PATRONALES;311626
2016;300302550;49;120;11;COMPLEMENTOS;0
2016;300302550;49;120;11;PERSONAL PERMANENTE;0
2016;300302550;49;120;11;SEGUROS DE RIESGO DE TRABAJO;39342
2016;300302550;49;120;11;RETRIBUCION DEL CARGO;2380919
2016;300302550;49;120;11;SUELDO ANUAL COMPLEMENTARIO;168260
2016;300302550;49;120;11;CONTRIBUCIONES PATRONALES;408578
2016;300302550;49;131;11;ALIMENTOS PARA PERSONAS;13607
2016;300302550;49;131;11;PRODUCTOS AGROFORESTALES;3993
2016;300302550;49;131;11;PRENDAS DE VESTIR;19360
2016;300302550;49;131;11;PAPEL Y CARTON PARA OFICINA;37400
2016;300302550;49;131;11;PAPEL Y CARTON PARA COMPUTACION;25300
2016;300302550;49;131;11;PRODUCTOS DE ARTES GRAFICAS;16500
2016;300302550;49;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;10450
2016;300302550;49;131;11;LIBROS, REVISTAS Y PERIODICOS;4500
2016;300302550;49;131;11;COMPUESTOS QUIMICOS;2640
2016;300302550;49;131;11;INSECTICIDAS, FUMIGANTES Y OTROS;2750
2016;300302550;49;131;11;TINTAS, PINTURAS Y COLORANTES;8800
2016;300302550;49;131;11;COMBUSTIBLES Y LUBRICANTES;2640
2016;300302550;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;2420
2016;300302550;49;131;11;PRODUCTOS DE VIDRIO;8800
2016;300302550;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;3080
2016;300302550;49;131;11;ELEMENTOS DE LIMPIEZA;7755
2016;300302550;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;31000
2016;300302550;49;131;11;UTILES Y MATERIALES ELECTRICOS;13200
2016;300302550;49;131;11;UTENSILIOS DE COCINA Y COMEDOR;6380
2016;300302550;49;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;0
2016;300302550;49;131;11;REPUESTOS Y ACCESORIOS;14300
2016;300302550;49;131;11;HERRAMIENTAS MENORES;3080
2016;300302550;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;5280
2016;300302550;49;132;11;TELEFONOS, TELEX Y TELEFAX;0
2016;300302550;49;132;11;ALQUILER DE MAQUINARIA, EQUIPO Y MEDIOS DE TRANSPORTE;0
2016;300302550;49;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;5203
2016;300302550;49;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;450000
2016;300302550;49;132;11;LIMPIEZA, ASEO Y FUMIGACION;0
2016;300302550;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;19000
2016;300302550;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1257445
2016;300302550;49;132;11;TRANSPORTE Y ALMACENAMIENTO;990
2016;300302550;49;132;11;SERVICIOS ESPECIALIZADOS;40000
2016;300302550;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;31147
2016;300302550;49;132;11;PRIMAS Y GASTOS DE SEGUROS;250000
2016;300302550;49;132;11;SISTEMAS INFORMATICOS Y DE REGISTRO;165000
2016;300302550;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;581370
2016;300302550;49;132;11;PASAJES;132000
2016;300302550;49;132;11;VIATICOS;106700
2016;300302550;49;132;11;MOVILIDAD;48400
2016;300302550;49;132;11;SERVICIOS DE CEREMONIAL;17600
2016;300302550;49;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;19800
2016;300302550;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;19360
2016;300302550;49;214;11;MAQUINARIA Y EQUIPO DE PRODUCCION;12200
2016;300302550;49;214;11;EQUIPO DE TRANSPORTE, TRACCION Y ELEVACION;5500
2016;300302550;49;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;6160
2016;300302550;49;214;11;EQUIPO PARA COMPUTACION;150000
2016;300302550;49;214;11;EQUIPO DE OFICINA Y MOBLAJE;51700
2016;300302550;49;214;11;HERRAMIENTAS Y REPUESTOS MAYORES;5500
2016;300302550;49;214;11;EQUIPOS VARIOS;880
2016;300302550;49;214;11;LIBROS, REVISTAS Y OTROS ELEMENTOS DE COLECCION;1320
2016;300302550;49;120;11;RETRIBUCION DEL CARGO;3236793
2016;300302550;49;120;11;SUELDO ANUAL COMPLEMENTARIO;292507
2016;300302550;49;120;11;CONTRIBUCIONES PATRONALES;725313
2016;300302550;49;120;11;COMPLEMENTOS;16608936
2016;300302550;49;120;11;RETRIBUCION DEL CARGO;0
2016;300302550;49;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2016;300302550;49;120;11;CONTRIBUCIONES PATRONALES;0
2016;300302550;49;120;11;COMPLEMENTOS;0
2016;300302550;49;120;11;PERSONAL PERMANENTE;48486
2016;300302550;49;120;11;SEGUROS DE RIESGO DE TRABAJO;75555
2016;300302550;49;120;11;RETIRO VOLUNTARIO;0
2016;300302550;49;120;11;BENEFICIOS Y COMPENSACIONES SIN DISCRIMINAR;0
2016;300302550;49;120;11;CONTRIBUCIONES PATRONALES;0
2016;300302550;49;131;11;ALIMENTOS PARA PERSONAS;6160
2016;300302550;49;131;11;PAPEL Y CARTON PARA OFICINA;27500
2016;300302550;49;131;11;PAPEL Y CARTON PARA COMPUTACION;6380
2016;300302550;49;131;11;PRODUCTOS DE ARTES GRAFICAS;10560
2016;300302550;49;131;11;ELEMENTOS DE LIMPIEZA;16500
2016;300302550;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;44008
2016;300302550;49;131;11;REPUESTOS Y ACCESORIOS;19800
2016;300302550;49;132;11;TRANSPORTE Y ALMACENAMIENTO;55000
2016;300302550;49;132;11;SERVICIOS ESPECIALIZADOS;180550
2016;300302550;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;78000
2016;300302550;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;229260
2016;300302550;49;132;11;VIATICOS;50000
2016;300302550;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;55000
2016;300302550;49;214;11;EQUIPO PARA COMPUTACION;100000
2016;300302550;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1000000
2016;300302550;49;131;11;ALIMENTOS PARA PERSONAS;4400
2016;300302550;49;131;11;PAPEL Y CARTON PARA OFICINA;11220
2016;300302550;49;131;11;PRODUCTOS DE ARTES GRAFICAS;10000
2016;300302550;49;131;11;TINTAS, PINTURAS Y COLORANTES;8300
2016;300302550;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1540
2016;300302550;49;131;11;PRODUCTOS FERROSOS;1100
2016;300302550;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1320
2016;300302550;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;16500
2016;300302550;49;131;11;UTILES Y MATERIALES ELECTRICOS;2200
2016;300302550;49;131;11;REPUESTOS Y ACCESORIOS;5610
2016;300302550;49;132;11;ALQUILER DE FOTOCOPIADORAS;3000
2016;300302550;49;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;7150
2016;300302550;49;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;3700
2016;300302550;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;11200
2016;300302550;49;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;5400
2016;300302550;49;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;3000
2016;300302550;49;214;11;EQUIPO EDUCACIONAL, CULTURAL Y RECREATIVO;2000
2016;300302550;49;214;11;EQUIPO PARA COMPUTACION;5000
2016;300302550;49;214;11;EQUIPO DE OFICINA Y MOBLAJE;8800
2016;300302550;49;214;11;EQUIPOS VARIOS;4400
2016;300302550;49;219;11;PROGRAMAS DE COMPUTACION;10000
2016;300302550;49;223;11;ESTUDIOS, INVESTIGACIONES Y PROYECTOS DE FACTIBILIDAD;909900
2016;300307000;43;120;11;RETRIBUCION DEL CARGO;731232
2016;300307000;43;120;11;SUELDO ANUAL COMPLEMENTARIO;60938
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;148717
2016;300307000;43;120;11;RETRIBUCION DEL CARGO;0
2016;300307000;43;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;0
2016;300307000;43;120;11;COMPLEMENTOS;0
2016;300307000;43;120;11;PERSONAL PERMANENTE;0
2016;300307000;43;120;11;PERSONAL TEMPORARIO;0
2016;300307000;43;120;11;SEGUROS DE RIESGO DE TRABAJO;24354
2016;300307000;43;120;11;RETIRO VOLUNTARIO;0
2016;300307000;43;120;11;RETRIBUCION DEL CARGO;720627
2016;300307000;43;120;11;SUELDO ANUAL COMPLEMENTARIO;51007
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;124758
2016;300307000;43;131;11;PAPEL Y CARTON PARA OFICINA;15000
2016;300307000;43;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;15000
2016;300307000;43;131;11;PRODUCTOS DE LOZA Y PORCELANA;15000
2016;300307000;43;131;11;PRODUCTOS FERROSOS;10000
2016;300307000;43;131;11;ELEMENTOS DE LIMPIEZA;15000
2016;300307000;43;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;10000
2016;300307000;43;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2016;300307000;43;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;10000
2016;300307000;43;132;11;PRIMAS Y GASTOS DE SEGUROS;300000
2016;300307000;43;120;11;RETRIBUCION DEL CARGO;15120580
2016;300307000;43;120;11;SUELDO ANUAL COMPLEMENTARIO;1372170
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;3415600
2016;300307000;43;120;11;COMPLEMENTOS;1908422
2016;300307000;43;120;11;RETRIBUCION DEL CARGO;0
2016;300307000;43;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;0
2016;300307000;43;120;11;COMPLEMENTOS;0
2016;300307000;43;120;11;RETRIBUCIONES EXTRAORDINARIAS;0
2016;300307000;43;120;11;PERSONAL PERMANENTE;390211
2016;300307000;43;120;11;PERSONAL TEMPORARIO;0
2016;300307000;43;120;11;SEGUROS DE RIESGO DE TRABAJO;338274
2016;300307000;43;120;11;RETIRO VOLUNTARIO;0
2016;300307000;43;120;11;RETRIBUCION DEL CARGO;0
2016;300307000;43;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;0
2016;300307000;43;120;11;COMPLEMENTOS;0
2016;300307000;43;120;11;RETRIBUCION DEL SERVICIO;86398
2016;300307000;43;120;11;SUELDO ANUAL COMPLEMENTARIO;7522
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;21416
2016;300307000;43;120;11;COMPLEMENTOS;28041
2016;300307000;43;131;11;PRODUCTOS DE MATERIAL PLASTICO;0
2016;300307000;43;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;50000
2016;300307000;43;131;11;UTILES Y MATERIALES ELECTRICOS;0
2016;300307000;43;131;11;HERRAMIENTAS MENORES;0
2016;300307000;43;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2016;300307000;43;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;250000
2016;300307000;43;132;11;LIMPIEZA, ASEO Y FUMIGACION;2951639
2016;300307000;43;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2016;300307000;43;214;13;EQUIPO SANITARIO Y DE LABORATORIO;0
2016;300307000;43;120;11;RETRIBUCION DEL CARGO;40176172
2016;300307000;43;120;11;RETRIBUCION DEL CARGO;967460
2016;300307000;43;120;11;SUELDO ANUAL COMPLEMENTARIO;3668626
2016;300307000;43;120;11;SUELDO ANUAL COMPLEMENTARIO;85417
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;9127900
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;211447
2016;300307000;43;120;11;COMPLEMENTOS;5330929
2016;300307000;43;120;11;COMPLEMENTOS;77401
2016;300307000;43;120;11;RETRIBUCION DEL CARGO;85746396
2016;300307000;43;120;11;SUELDO ANUAL COMPLEMENTARIO;6609247
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;20507173
2016;300307000;43;120;11;RETRIBUCIONES EXTRAORDINARIAS;0
2016;300307000;43;120;11;RETRIBUCIONES EXTRAORDINARIAS;0
2016;300307000;43;120;11;PERSONAL PERMANENTE;1052255
2016;300307000;43;120;11;PERSONAL PERMANENTE;10187
2016;300307000;43;120;11;SEGUROS DE RIESGO DE TRABAJO;2280124
2016;300307000;43;120;11;SEGUROS DE RIESGO DE TRABAJO;20753
2016;300307000;43;120;11;RETIRO VOLUNTARIO;0
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;0
2016;300307000;43;120;11;COMPLEMENTOS;0
2016;300307000;43;131;11;ALIMENTOS PARA PERSONAS;50000
2016;300307000;43;131;11;PRENDAS DE VESTIR;5500000
2016;300307000;43;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;200000
2016;300307000;43;131;11;REPUESTOS Y ACCESORIOS;100000
2016;300307000;43;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200000
2016;300307000;43;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;1000000
2016;300307000;43;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;106495386
2016;300307000;43;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;54020088
2016;300307000;43;132;11;SERVICIOS ESPECIALIZADOS;0
2016;300307000;43;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;500000
2016;300307000;43;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1000000
2016;300307000;43;214;11;EQUIPO DE TRANSPORTE, TRACCION Y ELEVACION;6307909
2016;300307000;43;214;11;EQUIPO SANITARIO Y DE LABORATORIO;250000
2016;300307000;43;214;11;EQUIPO PARA COMPUTACION;50000
2016;300307000;43;214;11;EQUIPO DE OFICINA Y MOBLAJE;50000
2016;300307000;43;132;13;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;1200000
2016;300307000;43;132;13;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;6837511
2016;300307000;43;214;13;EQUIPOS VARIOS;6860201
2016;300307000;43;120;11;RETRIBUCION DEL CARGO;731232
2016;300307000;43;120;11;SUELDO ANUAL COMPLEMENTARIO;60938
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;148717
2016;300307000;43;120;11;SEGUROS DE RIESGO DE TRABAJO;24354
2016;300307000;43;120;11;RETRIBUCION DEL CARGO;720627
2016;300307000;43;120;11;SUELDO ANUAL COMPLEMENTARIO;51007
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;124758
2016;300307000;43;131;11;ALIMENTOS PARA PERSONAS;30000
2016;300307000;43;131;11;TEXTOS DE ENSEÑANZA;5000
2016;300307000;43;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10000
2016;300307000;43;131;11;ARTICULOS DE CAUCHO;5000
2016;300307000;43;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10000
2016;300307000;43;132;11;ENERGIA ELECTRICA;37680
2016;300307000;43;132;11;GAS;737
2016;300307000;43;132;11;TELEFONOS, TELEX Y TELEFAX;11180
2016;300307000;43;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;0
2016;300307000;43;132;11;PRIMAS Y GASTOS DE SEGUROS;40000
2016;300307000;43;132;11;PASAJES;25000
2016;300307000;43;132;11;VIATICOS;25000
2016;300307000;43;132;11;MOVILIDAD;0
2016;300307000;43;132;11;MOVILIDAD;3000
2016;300307000;43;120;11;RETRIBUCION DEL CARGO;1572965
2016;300307000;43;120;11;SUELDO ANUAL COMPLEMENTARIO;142421
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;353709
2016;300307000;43;120;11;COMPLEMENTOS;198530
2016;300307000;43;120;11;RETRIBUCION DEL CARGO;0
2016;300307000;43;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;0
2016;300307000;43;120;11;COMPLEMENTOS;0
2016;300307000;43;120;11;RETRIBUCIONES EXTRAORDINARIAS;0
2016;300307000;43;120;11;PERSONAL PERMANENTE;73890
2016;300307000;43;120;11;PERSONAL TEMPORARIO;0
2016;300307000;43;120;11;SEGUROS DE RIESGO DE TRABAJO;31145
2016;300307000;43;120;11;RETIRO VOLUNTARIO;0
2016;300307000;43;120;11;BENEFICIOS Y COMPENSACIONES SIN DISCRIMINAR;0
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;0
2016;300307000;43;120;11;RETRIBUCION DEL SERVICIO;0
2016;300307000;43;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;0
2016;300307000;43;120;11;COMPLEMENTOS;0
2016;300307000;43;131;11;PRENDAS DE VESTIR;0
2016;300307000;43;131;11;PRENDAS DE VESTIR;90000
2016;300307000;43;131;11;PAPEL Y CARTON PARA OFICINA;5000
2016;300307000;43;131;11;PRODUCTOS DE ARTES GRAFICAS;18000
2016;300307000;43;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;5000
2016;300307000;43;131;11;TINTAS, PINTURAS Y COLORANTES;0
2016;300307000;43;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2016;300307000;43;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;21000
2016;300307000;43;131;11;UTENSILIOS DE COCINA Y COMEDOR;0
2016;300307000;43;132;11;ALQUILER DE MAQUINARIA, EQUIPO Y MEDIOS DE TRANSPORTE;0
2016;300307000;43;132;11;ALQUILER DE MAQUINARIA, EQUIPO Y MEDIOS DE TRANSPORTE;100000
2016;300307000;43;132;11;ALQUILER DE EQUIPOS DE COMPUTACION;0
2016;300307000;43;132;11;ALQUILER DE FOTOCOPIADORAS;5000
2016;300307000;43;132;11;LIMPIEZA, ASEO Y FUMIGACION;1600000
2016;300307000;43;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2016;300307000;43;132;11;PASAJES;5000
2016;300307000;43;132;11;VIATICOS;8000
2016;300307000;43;214;11;EQUIPO PARA COMPUTACION;50000
2016;300307000;43;120;11;RETRIBUCION DEL CARGO;2299963
2016;300307000;43;120;11;SUELDO ANUAL COMPLEMENTARIO;204963
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;507242
2016;300307000;43;120;11;COMPLEMENTOS;247378
2016;300307000;43;120;11;RETRIBUCIONES EXTRAORDINARIAS;0
2016;300307000;43;120;11;PERSONAL PERMANENTE;19472
2016;300307000;43;120;11;SEGUROS DE RIESGO DE TRABAJO;49905
2016;300307000;43;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2016;300307000;43;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;100000
2016;300307000;43;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;100000
2016;300307000;43;120;11;RETRIBUCION DEL CARGO;5222537
2016;300307000;43;120;11;SUELDO ANUAL COMPLEMENTARIO;467626
2016;300307000;43;120;11;CONTRIBUCIONES PATRONALES;1158095
2016;300307000;43;120;11;COMPLEMENTOS;846607
2016;300307000;43;120;11;RETRIBUCIONES EXTRAORDINARIAS;0
2016;300307000;43;120;11;PERSONAL PERMANENTE;85238
2016;300307000;43;120;11;SEGUROS DE RIESGO DE TRABAJO;119456
2016;300307000;43;120;11;RETIRO VOLUNTARIO;0
2016;300307000;43;131;11;PRENDAS DE VESTIR;100000
2016;300307000;43;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;100000
2016;300307000;43;132;11;SERVICIOS ESPECIALIZADOS;300000
2016;300307000;43;132;11;PASAJES;50000
2016;300307000;43;132;11;VIATICOS;50000
2016;300307000;43;132;11;MOVILIDAD;4000
2016;300307000;43;214;11;EQUIPO PARA COMPUTACION;50000
2016;300307000;43;214;11;HERRAMIENTAS Y REPUESTOS MAYORES;0
2016;300307000;43;214;11;HERRAMIENTAS Y REPUESTOS MAYORES;30000
2016;300307000;43;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;400000
2016;300307000;43;132;11;SERVICIOS ESPECIALIZADOS;150000
2016;300307000;43;214;11;EQUIPO SANITARIO Y DE LABORATORIO;0
2016;300307000;43;214;11;EQUIPO SANITARIO Y DE LABORATORIO;50000
2016;300307000;43;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;50000
2016;300307000;43;214;11;EQUIPO DE OFICINA Y MOBLAJE;30000
2016;300308367;49;120;11;RETRIBUCION DEL CARGO;5260365
2016;300308367;49;120;11;SUELDO ANUAL COMPLEMENTARIO;452747
2016;300308367;49;120;11;CONTRIBUCIONES PATRONALES;1115723
2016;300308367;49;120;11;COMPLEMENTOS;390637
2016;300308367;49;120;11;PERSONAL PERMANENTE;31207
2016;300308367;49;120;11;SEGUROS DE RIESGO DE TRABAJO;123118
2016;300308367;49;120;11;RETIRO VOLUNTARIO;0
2016;300308367;49;120;11;BENEFICIOS Y COMPENSACIONES SIN DISCRIMINAR;0
2016;300308367;49;120;11;RETRIBUCION DEL CARGO;720627
2016;300308367;49;120;11;SUELDO ANUAL COMPLEMENTARIO;51007
2016;300308367;49;120;11;CONTRIBUCIONES PATRONALES;124758
2016;300308367;49;131;11;ALIMENTOS PARA PERSONAS;0
2016;300308367;49;131;11;ALIMENTOS PARA PERSONAS;10000
2016;300308367;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1000
2016;300308367;49;131;11;PAPEL Y CARTON PARA OFICINA;20625
2016;300308367;49;131;11;PAPEL Y CARTON PARA COMPUTACION;30000
2016;300308367;49;131;11;PRODUCTOS DE ARTES GRAFICAS;5000
2016;300308367;49;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;1000
2016;300308367;49;131;11;COMBUSTIBLES Y LUBRICANTES;0
2016;300308367;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1200
2016;300308367;49;131;11;PRODUCTOS FERROSOS;0
2016;300308367;49;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;2000
2016;300308367;49;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;80000
2016;300308367;49;131;11;UTILES Y MATERIALES ELECTRICOS;8000
2016;300308367;49;131;11;REPUESTOS Y ACCESORIOS;0
2016;300308367;49;131;11;REPUESTOS Y ACCESORIOS;3000
2016;300308367;49;132;11;ALQUILER DE FOTOCOPIADORAS;20000
2016;300308367;49;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;0
2016;300308367;49;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;0
