EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;SANCIONADO
2015;260260793;12;131;11;PAPEL Y CARTON PARA OFICINA;206
2015;260260793;12;131;11;PAPEL Y CARTON PARA OFICINA;206
2015;260260793;12;131;11;PAPEL Y CARTON PARA OFICINA;206
2015;260260793;12;131;11;PAPEL Y CARTON PARA OFICINA;206
2015;260260793;12;131;11;PAPEL Y CARTON PARA OFICINA;206
2015;260260793;12;131;11;PRODUCTOS DE ARTES GRAFICAS;174
2015;260260793;12;131;11;PRODUCTOS DE ARTES GRAFICAS;174
2015;260260793;12;131;11;PRODUCTOS DE ARTES GRAFICAS;174
2015;260260793;12;131;11;PRODUCTOS DE ARTES GRAFICAS;174
2015;260260793;12;131;11;PRODUCTOS DE ARTES GRAFICAS;174
2015;260260793;12;131;11;PRODUCTOS DE ARTES GRAFICAS;173
2015;260260793;12;131;11;PRODUCTOS DE ARTES GRAFICAS;173
2015;260260793;12;131;11;PRODUCTOS DE ARTES GRAFICAS;173
2015;260260793;12;131;11;PRODUCTOS DE ARTES GRAFICAS;173
2015;260260793;12;131;11;PRODUCTOS DE ARTES GRAFICAS;173
2015;260260793;12;131;11;PRODUCTOS DE ARTES GRAFICAS;173
2015;260260793;12;131;11;PRODUCTOS DE ARTES GRAFICAS;173
2015;260260793;12;131;11;PRODUCTOS DE ARTES GRAFICAS;173
2015;260260793;12;131;11;PRODUCTOS DE ARTES GRAFICAS;173
2015;260260793;12;131;11;PRODUCTOS DE ARTES GRAFICAS;173
2015;260260793;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;220
2015;260260793;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;227
2015;260260793;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;217
2015;260260793;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;217
2015;260260793;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;217
2015;260260793;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;217
2015;260260793;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;217
2015;260260793;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;217
2015;260260793;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;217
2015;260260793;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;217
2015;260260793;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;217
2015;260260793;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;217
2015;260260793;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;217
2015;260260793;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;217
2015;260260793;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;217
2015;260260793;12;120;11;CONTRIBUCIONES PATRONALES;300
2015;260260793;12;120;11;SEGUROS DE RIESGO DE TRABAJO;8700
2015;260260793;12;120;11;SEGUROS DE RIESGO DE TRABAJO;2400
2015;260260793;12;120;11;SEGUROS DE RIESGO DE TRABAJO;2300
2015;260260793;12;120;11;SEGUROS DE RIESGO DE TRABAJO;4600
2015;260260793;12;120;11;SEGUROS DE RIESGO DE TRABAJO;2500
2015;260260793;12;120;11;SEGUROS DE RIESGO DE TRABAJO;2300
2015;260260793;12;120;11;SEGUROS DE RIESGO DE TRABAJO;4800
2015;260260793;12;120;11;SEGUROS DE RIESGO DE TRABAJO;2100
2015;260260793;12;120;11;SEGUROS DE RIESGO DE TRABAJO;2000
2015;260260793;12;120;11;SEGUROS DE RIESGO DE TRABAJO;2300
2015;260260793;12;120;11;SEGUROS DE RIESGO DE TRABAJO;2100
2015;260260793;12;120;11;SEGUROS DE RIESGO DE TRABAJO;2200
2015;260260793;12;120;11;SEGUROS DE RIESGO DE TRABAJO;2300
2015;260260793;12;131;11;HERRAMIENTAS MENORES;112
2015;260260793;12;131;11;HERRAMIENTAS MENORES;112
2015;260260793;12;131;11;HERRAMIENTAS MENORES;112
2015;260260793;12;131;11;HERRAMIENTAS MENORES;112
2015;260260793;12;131;11;HERRAMIENTAS MENORES;113
2015;260260793;12;131;11;HERRAMIENTAS MENORES;113
2015;260260793;12;131;11;HERRAMIENTAS MENORES;113
2015;260260793;12;131;11;HERRAMIENTAS MENORES;113
2015;260260728;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;6000
2015;260260728;12;132;11;MOVILIDAD;6000
2015;260260728;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10000
2015;260260728;12;214;11;EQUIPO PARA COMPUTACION;10000
2015;260260728;12;214;11;EQUIPO DE OFICINA Y MOBLAJE;10000
2015;260260728;12;131;11;COMBUSTIBLES Y LUBRICANTES;180
2015;260260728;12;131;11;PRODUCTOS DE MATERIAL PLASTICO;430
2015;260260728;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;850
2015;260260728;12;131;11;PRODUCTOS DE VIDRIO;90
2015;260260728;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;510
2015;260260728;12;131;11;ELEMENTOS DE LIMPIEZA;1000
2015;260260728;12;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;137000
2015;260260728;12;131;11;UTILES Y MATERIALES ELECTRICOS;2550
2015;260260728;12;131;11;UTENSILIOS DE COCINA Y COMEDOR;1800
2015;260260728;12;131;11;REPUESTOS Y ACCESORIOS;815
2015;260260728;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1700
2015;260260728;12;132;11;ALQUILER DE FOTOCOPIADORAS;16000
2015;260260728;12;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;8280
2015;260260728;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1000
2015;260260728;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1073400
2015;260260728;12;132;11;TRANSPORTE Y ALMACENAMIENTO;6000
2015;260260728;12;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;10000
2015;260260728;12;120;11;RETRIBUCION DEL CARGO;348914
2015;260260728;12;120;11;SUELDO ANUAL COMPLEMENTARIO;30037
2015;260260728;12;120;11;CONTRIBUCIONES PATRONALES;71704
2015;260260728;12;120;11;COMPLEMENTOS;28511
2015;260260728;12;120;11;PERSONAL PERMANENTE;1200
2015;260260728;12;131;11;ALIMENTOS PARA PERSONAS;21600
2015;260260728;12;131;11;PAPEL Y CARTON PARA OFICINA;5330
2015;260260728;12;131;11;PAPEL Y CARTON PARA COMPUTACION;340
2015;260260728;12;131;11;PRODUCTOS DE ARTES GRAFICAS;30000
2015;260260728;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;70
2015;260260728;12;131;11;LIBROS, REVISTAS Y PERIODICOS;880
2015;260260728;12;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;180
2015;260260728;12;131;11;INSECTICIDAS, FUMIGANTES Y OTROS;180
2015;260260728;12;120;11;SEGUROS DE RIESGO DE TRABAJO;7000
2015;260260866;12;219;11;PROGRAMAS DE COMPUTACION;20000
2015;260260866;12;132;11;PASAJES;280000
2015;260260866;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;500000
2015;260260866;12;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;6000
2015;260260866;12;214;11;EQUIPO PARA COMPUTACION;150000
2015;260260866;12;131;11;ELEMENTOS DE LIMPIEZA;40000
2015;260260866;12;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;200000
2015;260260866;12;131;11;UTENSILIOS DE COCINA Y COMEDOR;20000
2015;260260866;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;15000
2015;260260866;12;132;11;ENERGIA ELECTRICA;10597
2015;260260866;12;132;11;AGUA;933299
2015;260260866;12;132;11;GAS;13598
2015;260260866;12;132;11;TELEFONOS, TELEX Y TELEFAX;61794
2015;260260866;12;132;11;CORREOS Y TELEGRAFO;48016992
2015;260260866;12;132;11;ALQUILER DE MAQUINARIA, EQUIPO Y MEDIOS DE TRANSPORTE;350000
2015;260260866;12;132;11;ALQUILER DE FOTOCOPIADORAS;210000
2015;260260866;12;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;10264
2015;260260866;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;432000
2015;260260866;12;132;11;TRANSPORTE Y ALMACENAMIENTO;200000
2015;260260866;12;132;11;SISTEMAS INFORMATICOS Y DE REGISTRO;72960000
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;7398899
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;214001
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;115293
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;626629
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;18508
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;9911
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;1499218
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;44095
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;23665
2015;260260866;12;120;11;COMPLEMENTOS;2063943
2015;260260866;12;120;11;COMPLEMENTOS;43788
2015;260260866;12;120;11;COMPLEMENTOS;46014
2015;260260866;12;120;11;PERSONAL PERMANENTE;56700
2015;260260866;12;120;11;PERSONAL PERMANENTE;1200
2015;260260866;12;120;11;PERSONAL PERMANENTE;10100
2015;260260866;12;120;11;RETIRO VOLUNTARIO;2750600
2015;260260866;12;120;11;BENEFICIOS Y COMPENSACIONES SIN DISCRIMINAR;172200
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;497700
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;35300
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;83800
2015;260260866;12;131;11;ALIMENTOS PARA PERSONAS;120000
2015;260260866;12;131;11;PAPEL Y CARTON PARA COMPUTACION;5000
2015;260260866;12;131;11;LIBROS, REVISTAS Y PERIODICOS;7500
2015;260260866;12;120;11;COMPLEMENTOS;3600
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;152600
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;4200
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;2400
2015;260260866;12;132;11;CONVENIOS DE ASISTENCIATECNICA;2365000
2015;260260866;12;131;11;TINTAS, PINTURAS Y COLORANTES;10000
2015;260260866;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;7500
2015;260260866;12;131;11;PRODUCTOS DE VIDRIO;7500
2015;260260866;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;7500
2015;260260866;12;131;11;PRODUCTOS FERROSOS;5000
2015;260260866;12;131;11;REPUESTOS Y ACCESORIOS;14136
2015;260260866;12;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;250000
2015;260260866;12;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;2500000
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;7798482
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;166467
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;663645
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;14260
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;1590340
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;33880
2015;260260866;12;120;11;COMPLEMENTOS;3164935
2015;260260866;12;120;11;COMPLEMENTOS;70505
2015;260260866;12;120;11;PERSONAL PERMANENTE;160100
2015;260260866;12;120;11;RETIRO VOLUNTARIO;194500
2015;260260866;12;120;11;BENEFICIOS Y COMPENSACIONES SIN DISCRIMINAR;16700
2015;260260866;12;131;11;PRENDAS DE VESTIR;15000
2015;260260866;12;131;11;PAPEL Y CARTON PARA OFICINA;150000
2015;260260866;12;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;30000
2015;260260866;12;131;11;ARTICULOS DE CAUCHO;15000
2015;260260866;12;131;11;COMPUESTOS QUIMICOS;7500
2015;260260866;12;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;7500
2015;260260866;12;131;11;INSECTICIDAS, FUMIGANTES Y OTROS;7500
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;158900
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;3400
2015;260260866;12;131;11;HERRAMIENTAS MENORES;10000
2015;260260866;12;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;800000
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;7203507
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;398268
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;616111
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;34183
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;1471406
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;81919
2015;260260866;12;120;11;COMPLEMENTOS;2162650
2015;260260866;12;120;11;COMPLEMENTOS;144721
2015;260260866;12;120;11;PERSONAL PERMANENTE;117800
2015;260260866;12;120;11;PERSONAL PERMANENTE;10100
2015;260260866;12;120;11;RETIRO VOLUNTARIO;65500
2015;260260866;12;131;11;PRODUCTOS DE ARTES GRAFICAS;30000
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;143000
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;8100
2015;260260866;12;214;11;EQUIPO DE OFICINA Y MOBLAJE;100000
2015;260260866;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;20000
2015;260260866;12;131;11;UTILES Y MATERIALES ELECTRICOS;70000
2015;260260866;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;200000
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;78033361
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;1110558
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;360747
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;542688
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;814740
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;989197
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;107405
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;458240
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;948541
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;675477
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;214810
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;6550785
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;94965
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;31048
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;46522
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;69783
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;84650
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;9304
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;39442
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;81211
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;57849
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;18508
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;15566016
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;226946
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;74030
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;110945
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;166569
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;202067
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;22148
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;94156
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;193976
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;138150
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;44196
2015;260260866;12;120;11;COMPLEMENTOS;7287998
2015;260260866;12;120;11;COMPLEMENTOS;478692
2015;260260866;12;120;11;COMPLEMENTOS;109098
2015;260260866;12;120;11;COMPLEMENTOS;223761
2015;260260866;12;120;11;COMPLEMENTOS;324324
2015;260260866;12;120;11;COMPLEMENTOS;400394
2015;260260866;12;120;11;COMPLEMENTOS;19296
2015;260260866;12;120;11;COMPLEMENTOS;112066
2015;260260866;12;120;11;COMPLEMENTOS;386664
2015;260260866;12;120;11;COMPLEMENTOS;269033
2015;260260866;12;120;11;COMPLEMENTOS;47127
2015;260260866;12;120;11;PERSONAL PERMANENTE;330500
2015;260260866;12;120;11;PERSONAL PERMANENTE;15800
2015;260260866;12;120;11;PERSONAL PERMANENTE;10100
2015;260260866;12;120;11;PERSONAL PERMANENTE;8900
2015;260260866;12;120;11;PERSONAL PERMANENTE;3300
2015;260260866;12;120;11;PERSONAL PERMANENTE;11300
2015;260260866;12;120;11;PERSONAL PERMANENTE;17600
2015;260260866;12;120;11;PERSONAL PERMANENTE;46500
2015;260260866;12;120;11;PERSONAL PERMANENTE;15800
2015;260260866;12;120;11;PERSONAL PERMANENTE;8900
2015;260260866;12;120;11;RETIRO VOLUNTARIO;25900
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;1218800
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;22800
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;7200
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;11100
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;16600
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;20200
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;2100
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;9000
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;19400
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;13800
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;4200
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;765689
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;279940
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;125103
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;65636
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;23969
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;10821
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;156758
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;57242
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;25688
2015;260260866;12;120;11;COMPLEMENTOS;272744
2015;260260866;12;120;11;COMPLEMENTOS;113550
2015;260260866;12;120;11;COMPLEMENTOS;50467
2015;260260866;12;120;11;PERSONAL PERMANENTE;1200
2015;260260866;12;120;11;PERSONAL PERMANENTE;5700
2015;260260866;12;120;11;PERSONAL PERMANENTE;1200
2015;260260866;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;7500
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;15500
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;5700
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;2600
2015;260260866;12;131;11;PRODUCTOS DE MATERIAL PLASTICO;15000
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;5163523
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;439429
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;1049574
2015;260260866;12;120;11;COMPLEMENTOS;1538495
2015;260260866;12;120;11;PERSONAL PERMANENTE;61400
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;102400
2015;260260866;12;132;11;MOVILIDAD;560000
2015;260260866;12;131;11;PRODUCTOS NO FERROSOS;5000
2015;260260866;12;120;11;RETRIBUCION DEL CARGO;5583130
2015;260260866;12;120;11;SUELDO ANUAL COMPLEMENTARIO;476546
2015;260260866;12;120;11;CONTRIBUCIONES PATRONALES;1138269
2015;260260866;12;120;11;COMPLEMENTOS;2256162
2015;260260866;12;120;11;PERSONAL PERMANENTE;134300
2015;260260866;12;120;11;RETIRO VOLUNTARIO;170600
2015;260260866;12;120;11;BENEFICIOS Y COMPENSACIONES SIN DISCRIMINAR;20500
2015;260260866;12;120;11;SEGUROS DE RIESGO DE TRABAJO;113700
2015;260260763;12;132;11;PASAJES;40000
2015;260260763;12;132;11;VIATICOS;40000
2015;260260763;12;132;11;MOVILIDAD;50000
2015;260260763;12;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;800000
2015;260260763;12;214;11;EQUIPO DE TRANSPORTE, TRACCION Y ELEVACION;90000
2015;260260763;12;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;30000
2015;260260763;12;214;11;EQUIPO EDUCACIONAL, CULTURAL Y RECREATIVO;20000
2015;260260763;12;214;11;EQUIPO PARA COMPUTACION;70000
2015;260260763;12;214;11;EQUIPO DE OFICINA Y MOBLAJE;60000
2015;260260763;12;214;11;EQUIPO DE SEGURIDAD;20018
2015;260260763;12;131;11;TINTAS, PINTURAS Y COLORANTES;500
2015;260260763;12;131;11;PRODUCTOS DE MATERIAL PLASTICO;5000
2015;260260763;12;131;11;PRODUCTOS DE VIDRIO;5000
2015;260260763;12;131;11;PRODUCTOS DE LOZA Y PORCELANA;5000
2015;260260763;12;131;11;ESTRUCTURAS METALICAS ACABADAS;5000
2015;260260763;12;131;11;ELEMENTOS DE LIMPIEZA;30000
2015;260260763;12;131;11;UTILES Y MATERIALES ELECTRICOS;10000
2015;260260763;12;131;11;UTENSILIOS DE COCINA Y COMEDOR;10000
2015;260260763;12;131;11;UTILES MENORES MEDICOS, QUIRURGICOS Y DE LABORATORIO;2000
2015;260260763;12;131;11;REPUESTOS Y ACCESORIOS;5000
2015;260260763;12;132;11;ALQUILER DE FOTOCOPIADORAS;9000
2015;260260763;12;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;400000
2015;260260763;12;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;80000
2015;260260763;12;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;300000
2015;260260763;12;132;11;TRANSPORTE Y ALMACENAMIENTO;30000
2015;260260763;12;132;11;SERVICIOS ESPECIALIZADOS;50000
2015;260260763;12;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;10000
2015;260260763;12;131;11;ALIMENTOS PARA PERSONAS;40000
2015;260260763;12;131;11;PRENDAS DE VESTIR;10000
2015;260260763;12;131;11;CONFECCIONES TEXTILES;35000
2015;260260763;12;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;2690
2015;260260763;12;131;11;INSECTICIDAS, FUMIGANTES Y OTROS;500
2015;260260763;12;132;11;CONVENIOS DE ASISTENCIATECNICA;393620
2015;260260763;12;131;11;HERRAMIENTAS MENORES;10000
2015;260260763;12;132;11;PASAJES;10000
2015;260260763;12;132;11;VIATICOS;10000
2015;260260763;12;214;11;EQUIPO PARA COMPUTACION;2500
2015;260260763;12;214;11;EQUIPO DE OFICINA Y MOBLAJE;10000
2015;260260763;12;131;11;ELEMENTOS DE LIMPIEZA;1000
2015;260260763;12;131;11;REPUESTOS Y ACCESORIOS;500
2015;260260763;12;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;20000
2015;260260763;12;132;11;SERVICIOS ESPECIALIZADOS;30000
2015;260260763;12;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;10000
2015;260260763;12;132;11;CONVENIOS DE ASISTENCIATECNICA;393620
2015;260260763;12;132;11;PASAJES;10000
2015;260260763;12;132;11;VIATICOS;10000
2015;260260763;12;132;11;MOVILIDAD;10000
2015;260260763;12;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;100000
2015;260260763;12;214;11;EQUIPO DE TRANSPORTE, TRACCION Y ELEVACION;85000
2015;260260763;12;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;10000
2015;260260763;12;214;11;EQUIPO EDUCACIONAL, CULTURAL Y RECREATIVO;10000
2015;260260763;12;214;11;EQUIPO PARA COMPUTACION;20000
2015;260260763;12;214;11;EQUIPO DE OFICINA Y MOBLAJE;20000
2015;260260763;12;214;11;EQUIPO DE SEGURIDAD;10000
2015;260260763;12;131;11;TINTAS, PINTURAS Y COLORANTES;500
2015;260260763;12;131;11;ELEMENTOS DE LIMPIEZA;5000
2015;260260763;12;131;11;UTILES Y MATERIALES ELECTRICOS;2000
2015;260260763;12;131;11;UTENSILIOS DE COCINA Y COMEDOR;1000
2015;260260763;12;131;11;REPUESTOS Y ACCESORIOS;1000
2015;260260763;12;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;400000
2015;260260763;12;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;20000
2015;260260763;12;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;100000
2015;260260763;12;132;11;TRANSPORTE Y ALMACENAMIENTO;20000
2015;260260763;12;132;11;SERVICIOS ESPECIALIZADOS;10000
2015;260260763;12;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;10000
2015;260260763;12;120;11;RETRIBUCION DEL CARGO;325855
2015;260260763;12;120;11;SUELDO ANUAL COMPLEMENTARIO;28115
2015;260260763;12;120;11;CONTRIBUCIONES PATRONALES;67153
2015;260260763;12;120;11;COMPLEMENTOS;15978
2015;260260763;12;120;11;PERSONAL PERMANENTE;13400
2015;260260763;12;131;11;ALIMENTOS PARA PERSONAS;5000
2015;260260763;12;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;1000
2015;260260763;12;120;11;SEGUROS DE RIESGO DE TRABAJO;6300
2015;260260763;12;132;11;CONVENIOS DE ASISTENCIATECNICA;393620
2015;260260282;22;132;11;VIATICOS;15000
2015;260260282;22;132;11;MOVILIDAD;20000
2015;260260282;22;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;227363
2015;260260282;22;214;11;EQUIPO DE TRANSPORTE, TRACCION Y ELEVACION;144383
2015;260260282;22;214;11;EQUIPO PARA COMPUTACION;1500
2015;260260282;22;131;11;COMBUSTIBLES Y LUBRICANTES;6000
2015;260260282;22;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;1000
2015;260260282;22;131;11;REPUESTOS Y ACCESORIOS;1000
2015;260260282;22;132;11;ALQUILER DE EDIFICIOS Y LOCALES;1017400
2015;260260282;22;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;400000
2015;260260282;22;132;11;MANTENIMIENTO Y REPARACION DE VEHICULOS;5000
2015;260260282;22;132;11;LIMPIEZA, ASEO Y FUMIGACION;680000
2015;260260282;22;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1104000
2015;260260282;22;132;11;SERVICIOS ESPECIALIZADOS;1300000
2015;260260282;22;131;11;ALIMENTOS PARA PERSONAS;68562
2015;260260282;22;131;11;PAPEL Y CARTON PARA OFICINA;5000
2015;260260282;22;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;5000
2015;260260282;22;132;11;CONVENIOS DE ASISTENCIATECNICA;3909995
2015;260260282;22;120;11;RETRIBUCION DEL CARGO;103157
