EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;DEVENGADO
2015;070070051;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;106300
2015;070070051;12;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;719
2015;070070051;12;132;11;PRIMAS Y GASTOS DE SEGUROS;107664
2015;070070051;12;132;11;SISTEMAS INFORMATICOS Y DE REGISTRO;0
2015;070070051;12;120;11;RETRIBUCION DEL CARGO;18581224
2015;070070051;12;120;11;SUELDO ANUAL COMPLEMENTARIO;1570925
2015;070070051;12;120;11;CONTRIBUCIONES PATRONALES;5193585
2015;070070051;12;120;11;COMPLEMENTOS;404933
2015;070070051;12;120;11;PERSONAL PERMANENTE;263213
2015;070070051;12;131;11;ALIMENTOS PARA PERSONAS;214237
2015;070070051;12;131;11;PAPEL Y CARTON PARA OFICINA;18371
2015;070070051;12;131;11;LIBROS, REVISTAS Y PERIODICOS;90
2015;070070051;12;131;11;HERRAMIENTAS MENORES;0
2015;070070051;12;212;11;CONSTRUCCIONES EN BIENES DE DOMINIO PRIVADO;0
2015;070070051;12;212;13;CONSTRUCCIONES EN BIENES DE DOMINIO PRIVADO;0
2015;070070051;12;219;11;PROGRAMAS DE COMPUTACION;68768
2015;070070051;12;172;11;TRANSFERENCIAS A UNIVERSIDADES  PARA FINANCIAR GASTOS CORRIENTES;0
2015;070070051;12;132;11;SERV.DE ACCESO A INTERNET Y STREAMING;5231
2015;070070051;12;132;11;SERVICIO DE VIGILANCIA;327384
2015;070070051;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;16402
2015;070070051;12;132;11;PUBLICIDAD Y PROPAGANDA;1834998
2015;070070051;12;132;11;PASAJES;51800
2015;070070051;12;132;11;VIATICOS;27569
2015;070070051;12;132;11;MOVILIDAD;134131
2015;070070051;12;132;11;SERVICIOS DE CEREMONIAL;683614
2015;070070051;12;132;11;SERVICIOS DE COMIDAS, VIANDAS Y REFRIGERIOS;15606
2015;070070051;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10198
2015;070070051;12;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;21333
2015;070070051;12;214;11;EQUIPO PARA COMPUTACION;325625
2015;070070051;12;214;11;EQUIPO DE OFICINA Y MOBLAJE;130200
2015;070070051;12;214;11;EQUIPO DE SEGURIDAD;0
2015;070070051;12;214;11;LIBROS, REVISTAS Y OTROS ELEMENTOS DE COLECCION;0
2015;070070051;12;131;11;TINTAS, PINTURAS Y COLORANTES;0
2015;070070051;12;131;11;ELEMENTOS DE LIMPIEZA;28678
2015;070070051;12;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;66109
2015;070070051;12;131;11;UTILES Y MATERIALES ELECTRICOS;0
2015;070070051;12;131;11;REPUESTOS Y ACCESORIOS;18266
2015;070070051;12;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;23155
2015;070070051;12;132;11;ENERGIA ELECTRICA;41178
2015;070070051;12;132;11;TELEFONOS, TELEX Y TELEFAX;91303
2015;070070051;12;132;11;CORREOS Y TELEGRAFO;9709
2015;070070051;12;132;11;ALQUILER DE EDIFICIOS Y LOCALES;2641940
2015;070070051;12;132;11;ALQUILER DE FOTOCOPIADORAS;43258
2015;070070051;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2015;070070051;12;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;4861052
2015;070070051;12;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;135496
2015;070070051;12;132;11;LIMPIEZA, ASEO Y FUMIGACION;404698
2015;070070051;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;29006
2015;070070051;12;132;11;ESTUDIOS, INVESTIGACIONES Y PROYECTOS DE FACTIBILIDAD;0
2015;070070051;12;132;11;MEDICOS Y SANITARIOS;33734
2015;070070051;12;132;11;JURIDICOS;2361790
2015;070070051;12;132;11;DE CAPACITACION;1090
2015;070070051;12;132;11;ARTISTICOS Y CULTURALES;0
2015;070070051;12;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;175885
2015;070070051;12;132;11;TRANSPORTE Y ALMACENAMIENTO;272
2015;070070051;12;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;2863116
2015;070070051;12;132;11;PRIMAS Y GASTOS DE SEGUROS;118834
2015;070070051;12;132;11;SISTEMAS INFORMATICOS Y DE REGISTRO;0
2015;070070051;12;120;11;RETRIBUCION DEL CARGO;21319266
2015;070070051;12;120;11;SUELDO ANUAL COMPLEMENTARIO;1778118
2015;070070051;12;120;11;CONTRIBUCIONES PATRONALES;5971899
2015;070070051;12;120;11;COMPLEMENTOS;446959
2015;070070051;12;120;11;PERSONAL PERMANENTE;359258
2015;070070051;12;131;11;ALIMENTOS PARA PERSONAS;155826
2015;070070051;12;131;11;PAPEL Y CARTON PARA OFICINA;19028
2015;070070051;12;131;11;PRODUCTOS DE ARTES GRAFICAS;0
2015;070070051;12;131;11;LIBROS, REVISTAS Y PERIODICOS;12697
2015;070070051;12;131;11;HERRAMIENTAS MENORES;0
2015;070070051;12;171;11;TRANSFERENCIAS PARA ACTIVIDADES CIENTIFICAS O ACADEMICAS;1524700
2015;080080081;17;132;11;MOVILIDAD;2000
2015;080080081;17;214;11;EQUIPO PARA COMPUTACION;0
2015;080080081;17;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;0
2015;080080081;17;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;0
2015;080080081;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2015;080080081;17;132;11;SERVICIOS ESPECIALIZADOS;0
2015;080080081;17;120;11;RETRIBUCION DEL CARGO;0
2015;080080081;17;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2015;080080081;17;120;11;CONTRIBUCIONES PATRONALES;0
2015;080080081;17;131;11;ALIMENTOS PARA PERSONAS;20000
2015;080080081;17;131;11;PAPEL Y CARTON PARA OFICINA;0
2015;080080081;17;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;3000
2015;080080081;17;120;11;SEGUROS DE RIESGO DE TRABAJO;0
2015;080080081;17;132;11;MOVILIDAD;23000
2015;080080081;17;214;11;EQUIPO PARA COMPUTACION;0
2015;080080081;17;214;11;EQUIPO DE OFICINA Y MOBLAJE;0
2015;080080081;17;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;0
2015;080080081;17;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;0
2015;080080081;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1210275
2015;080080081;17;132;11;SERVICIOS ESPECIALIZADOS;23457.5
2015;080080081;17;120;11;RETRIBUCION DEL CARGO;741605.21
2015;080080081;17;120;11;SUELDO ANUAL COMPLEMENTARIO;28387.03
2015;080080081;17;120;11;CONTRIBUCIONES PATRONALES;141627.46
2015;080080081;17;120;11;COMPLEMENTOS;29942.23
2015;080080081;17;120;11;PERSONAL PERMANENTE;25170
2015;080080081;17;120;11;RETIRO VOLUNTARIO;14090.27
2015;080080081;17;131;11;ALIMENTOS PARA PERSONAS;16291.61
2015;080080081;17;131;11;PAPEL Y CARTON PARA OFICINA;0
2015;080080081;17;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;2837
2015;080080081;17;120;11;SEGUROS DE RIESGO DE TRABAJO;14001.06
2015;080080081;17;132;11;MOVILIDAD;1141.75
2015;080080081;17;214;11;EQUIPO PARA COMPUTACION;0
2015;080080081;17;214;11;EQUIPO DE OFICINA Y MOBLAJE;0
2015;080080081;17;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;0
2015;080080081;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2015;080080081;17;132;11;SERVICIOS ESPECIALIZADOS;0
2015;080080081;17;120;11;RETRIBUCION DEL CARGO;88140.67
2015;080080081;17;120;11;SUELDO ANUAL COMPLEMENTARIO;7920.5
2015;080080081;17;120;11;CONTRIBUCIONES PATRONALES;18683.38
2015;080080081;17;120;11;PERSONAL PERMANENTE;2620
2015;080080081;17;131;11;ALIMENTOS PARA PERSONAS;0
2015;080080081;17;131;11;PAPEL Y CARTON PARA OFICINA;0
2015;080080081;17;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;0
2015;080080081;17;120;11;SEGUROS DE RIESGO DE TRABAJO;1834.58
2015;080080081;17;219;11;PROGRAMAS DE COMPUTACION;66240
2015;080080081;17;132;11;MOVILIDAD;6000
2015;080080081;17;214;11;EQUIPO PARA COMPUTACION;0
2015;080080081;17;214;11;EQUIPO DE OFICINA Y MOBLAJE;0
2015;080080081;17;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;0
2015;080080081;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2015;080080081;17;132;11;SERVICIOS ESPECIALIZADOS;60000
2015;080080081;17;120;11;RETRIBUCION DEL CARGO;0
2015;080080081;17;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2015;080080081;17;120;11;CONTRIBUCIONES PATRONALES;0
2015;080080081;17;120;11;COMPLEMENTOS;0
2015;080080081;17;120;11;PERSONAL PERMANENTE;0
2015;080080081;17;131;11;ALIMENTOS PARA PERSONAS;0
2015;080080081;17;131;11;PAPEL Y CARTON PARA OFICINA;0
2015;080080081;17;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;3815.19
2015;080080081;17;120;11;SEGUROS DE RIESGO DE TRABAJO;0
2015;080080081;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10188.35
2015;080080081;17;132;11;PASAJES;0
2015;080080081;17;132;11;VIATICOS;0
2015;080080081;17;132;11;MOVILIDAD;2000
2015;080080081;17;132;11;SERVICIOS DE CEREMONIAL;97638.19
2015;080080081;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2015;080080081;17;214;11;EQUIPO PARA COMPUTACION;5939.5
2015;080080081;17;214;11;EQUIPO DE OFICINA Y MOBLAJE;7804
2015;080080081;17;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;77010.57
2015;080080081;17;132;11;ENERGIA ELECTRICA;253649.65
2015;080080081;17;132;11;AGUA;0
2015;080080081;17;132;11;GAS;0
2015;080080081;17;132;11;TELEFONOS, TELEX Y TELEFAX;101195.69
2015;080080081;17;132;11;ALQUILER DE FOTOCOPIADORAS;22332
2015;080080081;17;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;0
2015;080080081;17;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;3772.3
2015;080080081;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1113580
2015;080080081;17;132;11;TRANSPORTE Y ALMACENAMIENTO;72
2015;080080081;17;132;11;SERVICIOS ESPECIALIZADOS;0
2015;080080081;17;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;899
2015;080080081;17;132;11;PRIMAS Y GASTOS DE SEGUROS;10923.71
2015;080080081;17;120;11;RETRIBUCION DEL CARGO;28690190.91
2015;080080081;17;120;11;SUELDO ANUAL COMPLEMENTARIO;2715773.73
2015;080080081;17;120;11;CONTRIBUCIONES PATRONALES;5941719.01
2015;080080081;17;120;11;PERSONAL PERMANENTE;414532
2015;080080081;17;120;11;RETIRO VOLUNTARIO;272289.76
2015;080080081;17;120;11;BENEFICIOS Y COMPENSACIONES SIN DISCRIMINAR;16805.2
2015;080080081;17;120;11;RETRIBUCION DEL CARGO;651122.36
2015;080080081;17;120;11;SUELDO ANUAL COMPLEMENTARIO;49325.53
2015;080080081;17;120;11;CONTRIBUCIONES PATRONALES;113253.7
2015;080080081;17;131;11;ALIMENTOS PARA PERSONAS;0
2015;080080081;17;131;11;PAPEL Y CARTON PARA OFICINA;20908.3
2015;080080081;17;131;11;PAPEL Y CARTON PARA COMPUTACION;0
2015;080080081;17;131;11;PRODUCTOS DE ARTES GRAFICAS;6185.9
2015;080080081;17;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;2116.1
2015;080080081;17;131;11;LIBROS, REVISTAS Y PERIODICOS;3297.9
2015;080080081;17;120;11;SEGUROS DE RIESGO DE TRABAJO;683341.11
2015;080080081;17;132;11;MOVILIDAD;3000
2015;080080081;17;214;11;EQUIPO PARA COMPUTACION;0
2015;080080081;17;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;1323
2015;080080081;17;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;0
2015;080080081;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2015;080080081;17;132;11;SERVICIOS ESPECIALIZADOS;0
2015;080080081;17;120;11;RETRIBUCION DEL CARGO;703518.72
2015;080080081;17;120;11;SUELDO ANUAL COMPLEMENTARIO;36280.38
2015;080080081;17;120;11;CONTRIBUCIONES PATRONALES;143553.37
2015;080080081;17;120;11;COMPLEMENTOS;52921.33
2015;080080081;17;120;11;PERSONAL PERMANENTE;22770
2015;080080081;17;131;11;ALIMENTOS PARA PERSONAS;5000
2015;080080081;17;131;11;PAPEL Y CARTON PARA OFICINA;0
2015;080080081;17;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;4490
2015;080080081;17;120;11;SEGUROS DE RIESGO DE TRABAJO;14696.48
2015;080080081;17;219;11;PROGRAMAS DE COMPUTACION;0
2015;080080081;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2015;080080081;17;132;11;MOVILIDAD;14996.49
2015;080080081;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2015;080080081;17;214;11;MAQUINARIA Y EQUIPO DE PRODUCCION;0
2015;080080081;17;214;11;EQUIPO EDUCACIONAL, CULTURAL Y RECREATIVO;2589
2015;080080081;17;214;11;EQUIPO PARA COMPUTACION;500
2015;080080081;17;214;11;EQUIPO DE OFICINA Y MOBLAJE;0
2015;080080081;17;214;11;EQUIPOS VARIOS;0
2015;080080081;17;214;11;LIBROS, REVISTAS Y OTROS ELEMENTOS DE COLECCION;0
2015;080080081;17;131;11;TINTAS, PINTURAS Y COLORANTES;335
2015;080080081;17;131;11;COMBUSTIBLES Y LUBRICANTES;502.43
2015;080080081;17;131;11;PRODUCTOS DE MATERIAL PLASTICO;1827.59
2015;080080081;17;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;294
2015;080080081;17;131;11;PRODUCTOS DE VIDRIO;0
2015;080080081;17;131;11;PRODUCTOS DE LOZA Y PORCELANA;0
2015;080080081;17;131;11;PRODUCTOS ELABORADOS DE CEMENTO Y YESO;0
2015;080080081;17;131;11;CEMENTO, CAL Y YESO;0
2015;080080081;17;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;56
2015;080080081;17;131;11;PRODUCTOS FERROSOS;146
2015;080080081;17;131;11;PRODUCTOS NO FERROSOS;35
2015;080080081;17;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;3555.25
2015;080080081;17;131;11;PIEDRA, ARCILLA Y ARENA;0
2015;080080081;17;131;11;ELEMENTOS DE LIMPIEZA;1478.57
2015;080080081;17;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;1588
2015;080080081;17;131;11;UTILES Y MATERIALES ELECTRICOS;5648.78
2015;080080081;17;131;11;REPUESTOS Y ACCESORIOS;5160.62
2015;080080081;17;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;0
2015;080080081;17;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;1178.2
2015;080080081;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;3043.3
2015;080080081;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2015;080080081;17;132;11;SERVICIOS ESPECIALIZADOS;0
2015;080080081;17;120;11;RETRIBUCION DEL CARGO;10933079.91
2015;080080081;17;120;11;SUELDO ANUAL COMPLEMENTARIO;928325.68
2015;080080081;17;120;11;CONTRIBUCIONES PATRONALES;2340251.92
2015;080080081;17;120;11;COMPLEMENTOS;760603.82
2015;080080081;17;120;11;PERSONAL PERMANENTE;149480.33
2015;080080081;17;131;11;ALIMENTOS PARA PERSONAS;22345.88
2015;080080081;17;131;11;MADERA, CORCHO Y SUS MANUFACTURAS;0
2015;080080081;17;131;11;PRENDAS DE VESTIR;2527.26
2015;080080081;17;131;11;CONFECCIONES TEXTILES;0
2015;080080081;17;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2015;080080081;17;131;11;PAPEL Y CARTON PARA OFICINA;0
2015;080080081;17;131;11;PAPEL Y CARTON PARA COMPUTACION;0
2015;080080081;17;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;2000
2015;080080081;17;131;11;ARTICULOS DE CAUCHO;0
2015;080080081;17;131;11;COMPUESTOS QUIMICOS;200
2015;080080081;17;131;11;PRODUCTOS FARMACEUTICOS Y MEDICINALES;328.22
2015;080080081;17;131;11;INSECTICIDAS, FUMIGANTES Y OTROS;1433.8
2015;080080081;17;120;11;SEGUROS DE RIESGO DE TRABAJO;369678.13
2015;080080081;17;132;11;MOVILIDAD;2000
2015;080080081;17;214;11;EQUIPO PARA COMPUTACION;0
2015;080080081;17;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;0
2015;080080081;17;132;11;SERVICIOS ESPECIALIZADOS;8007.3
2015;080080081;17;131;11;ALIMENTOS PARA PERSONAS;9430
2015;080080081;17;131;11;PAPEL Y CARTON PARA OFICINA;0
2015;080080081;17;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;4730.82
2015;080080081;17;132;11;MOVILIDAD;4550.45
2015;080080081;17;214;11;EQUIPO EDUCACIONAL, CULTURAL Y RECREATIVO;0
2015;080080081;17;214;11;EQUIPO PARA COMPUTACION;0
2015;080080081;17;214;11;EQUIPO DE OFICINA Y MOBLAJE;0
2015;080080081;17;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;0
2015;080080081;17;132;11;ARTISTICOS Y CULTURALES;0
2015;080080081;17;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2015;080080081;17;132;11;SERVICIOS ESPECIALIZADOS;55000
2015;080080081;17;132;11;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;0
2015;080080081;17;120;11;RETRIBUCION DEL CARGO;0
2015;080080081;17;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2015;080080081;17;120;11;CONTRIBUCIONES PATRONALES;0
2015;080080081;17;131;11;ALIMENTOS PARA PERSONAS;3598.2
2015;080080081;17;131;11;PAPEL Y CARTON PARA OFICINA;115.5
2015;080080081;17;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;3659.9
2015;080080081;17;120;11;SEGUROS DE RIESGO DE TRABAJO;0
2015;090090730;13;132;11;MOVILIDAD;20628.71
2015;090090730;13;214;11;EQUIPO SANITARIO Y DE LABORATORIO;44950
2015;090090730;13;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;11386
2015;090090730;13;214;11;EQUIPO PARA COMPUTACION;153511.02
2015;090090730;13;214;11;EQUIPO DE OFICINA Y MOBLAJE;3784809.63
2015;090090730;13;131;11;TINTAS, PINTURAS Y COLORANTES;7221.77
2015;090090730;13;131;11;PRODUCTOS DE VIDRIO;150
2015;090090730;13;131;11;CEMENTO, CAL Y YESO;216.95
2015;090090730;13;131;11;PIEDRA, ARCILLA Y ARENA;0
2015;090090730;13;131;11;ELEMENTOS DE LIMPIEZA;963.6
2015;090090730;13;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;852903.45
2015;090090730;13;131;11;UTILES Y MATERIALES ELECTRICOS;177451.94
2015;090090730;13;131;11;REPUESTOS Y ACCESORIOS;10715.63
2015;090090730;13;132;11;ALQUILER DE EDIFICIOS Y LOCALES;12200
2015;090090730;13;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;562470.12
2015;090090730;13;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;788468.1
2015;090090730;13;132;11;LIMPIEZA, ASEO Y FUMIGACION;5107559.98
2015;090090730;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;1753322
2015;090090730;13;132;11;TRANSPORTE Y ALMACENAMIENTO;65608
2015;090090730;13;132;11;PRIMAS Y GASTOS DE SEGUROS;0
2015;090090730;13;132;11;SISTEMAS INFORMATICOS Y DE REGISTRO;0
2015;090090730;13;120;11;RETRIBUCION DEL CARGO;187364110.3
2015;090090730;13;120;11;SUELDO ANUAL COMPLEMENTARIO;15124427.78
2015;090090730;13;120;11;CONTRIBUCIONES PATRONALES;38248626.27
2015;090090730;13;120;11;COMPLEMENTOS;11181995.9
2015;090090730;13;120;11;PERSONAL PERMANENTE;1078876.33
2015;090090730;13;120;11;RETIRO VOLUNTARIO;20975331.85
2015;090090730;13;120;11;BENEFICIOS Y COMPENSACIONES SIN DISCRIMINAR;1805032.43
2015;090090730;13;120;11;RETRIBUCION DEL CARGO;4786639.66
2015;090090730;13;120;11;SUELDO ANUAL COMPLEMENTARIO;340138.75
2015;090090730;13;120;11;CONTRIBUCIONES PATRONALES;825159.2
2015;090090730;13;131;11;ALIMENTOS PARA PERSONAS;231409.06
2015;090090730;13;131;11;PRENDAS DE VESTIR;2684.69
2015;090090730;13;131;11;CONFECCIONES TEXTILES;0
2015;090090730;13;131;11;PAPEL Y CARTON PARA OFICINA;340408.19
2015;090090730;13;131;11;PRODUCTOS DE ARTES GRAFICAS;72906.48
2015;090090730;13;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;36323.96
2015;090090730;13;131;11;COMPUESTOS QUIMICOS;66.12
2015;090090730;13;120;11;SEGUROS DE RIESGO DE TRABAJO;3662975.59
2015;090090730;13;132;11;CONVENIOS DE ASISTENCIATECNICA;3726289.4
2015;090090730;13;214;11;EQUIPO PARA COMPUTACION;0
2015;090090730;13;214;11;EQUIPO DE OFICINA Y MOBLAJE;0
2015;090090730;13;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2015;090090730;13;131;11;ELEMENTOS DE LIMPIEZA;0
2015;090090730;13;131;11;UTILES DE ESCRITORIO, OFICINA Y ENSEÑANZA;0
2015;090090730;13;131;11;UTILES Y MATERIALES ELECTRICOS;0
2015;090090730;13;131;11;REPUESTOS Y ACCESORIOS;0
2015;090090730;13;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2015;090090730;13;132;11;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;0
2015;090090730;13;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;0
2015;090090730;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;485277
2015;090090730;13;120;11;RETRIBUCION DEL CARGO;3657024.34
2015;090090730;13;120;11;SUELDO ANUAL COMPLEMENTARIO;417204.69
2015;090090730;13;120;11;CONTRIBUCIONES PATRONALES;767899.97
2015;090090730;13;120;11;COMPLEMENTOS;107165.04
2015;090090730;13;120;11;PERSONAL PERMANENTE;3640
2015;090090730;13;120;11;RETRIBUCION DEL CARGO;613632.51
2015;090090730;13;120;11;SUELDO ANUAL COMPLEMENTARIO;49325.53
2015;090090730;13;120;11;CONTRIBUCIONES PATRONALES;106991.14
2015;090090730;13;131;11;ALIMENTOS PARA PERSONAS;0
2015;090090730;13;131;11;CONFECCIONES TEXTILES;0
2015;090090730;13;131;11;MANUFACTURA DE PULPA, PAPEL Y CARTION;0
2015;090090730;13;120;11;SEGUROS DE RIESGO DE TRABAJO;71053.73
2015;090090730;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;6032338.37
2015;090090730;13;214;11;EQUIPO PARA COMPUTACION;0
2015;090090730;13;214;11;EQUIPO DE OFICINA Y MOBLAJE;0
2015;090090730;13;131;11;UTILES Y MATERIALES ELECTRICOS;10000
2015;090090730;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2015;090090730;13;120;11;RETRIBUCION DEL CARGO;0
2015;090090730;13;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2015;090090730;13;120;11;CONTRIBUCIONES PATRONALES;0
2015;090090730;13;120;11;COMPLEMENTOS;0
2015;090090730;13;120;11;PERSONAL PERMANENTE;0
2015;090090730;13;120;11;RETIRO VOLUNTARIO;0
2015;090090730;13;131;11;ALIMENTOS PARA PERSONAS;0
2015;090090730;13;120;11;SEGUROS DE RIESGO DE TRABAJO;0
2015;090090730;13;132;11;CONVENIOS DE ASISTENCIATECNICA;146954.85
2015;090090730;13;214;11;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;0
2015;090090730;13;214;11;EQUIPO PARA COMPUTACION;0
2015;090090730;13;214;11;EQUIPO DE OFICINA Y MOBLAJE;0
2015;090090730;13;131;11;PRODUCTOS DE VIDRIO;0
2015;090090730;13;131;11;PIEDRA, ARCILLA Y ARENA;0
2015;090090730;13;131;11;UTILES Y MATERIALES ELECTRICOS;0
2015;090090730;13;131;11;REPUESTOS Y ACCESORIOS;889.69
2015;090090730;13;131;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;0
2015;090090730;13;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;7361
2015;090090730;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;988563
2015;090090730;13;120;11;RETRIBUCION DEL CARGO;0
2015;090090730;13;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2015;090090730;13;120;11;CONTRIBUCIONES PATRONALES;0
2015;090090730;13;120;11;COMPLEMENTOS;0
2015;090090730;13;120;11;PERSONAL PERMANENTE;740
2015;090090730;13;120;11;RETIRO VOLUNTARIO;0
2015;090090730;13;120;11;BENEFICIOS Y COMPENSACIONES SIN DISCRIMINAR;0
2015;090090730;13;120;11;RETRIBUCION DEL CARGO;0
2015;090090730;13;120;11;SUELDO ANUAL COMPLEMENTARIO;3698.4
2015;090090730;13;120;11;CONTRIBUCIONES PATRONALES;703.09
2015;090090730;13;131;11;ALIMENTOS PARA PERSONAS;7578.57
2015;090090730;13;120;11;SEGUROS DE RIESGO DE TRABAJO;71.42
2015;090090730;13;132;11;CONVENIOS DE ASISTENCIATECNICA;1945530.5
2015;090090730;13;214;11;EQUIPO PARA COMPUTACION;0
2015;090090730;13;214;11;EQUIPO DE OFICINA Y MOBLAJE;0
2015;090090730;13;131;11;TINTAS, PINTURAS Y COLORANTES;0
2015;090090730;13;131;11;PRODUCTOS DE LOZA Y PORCELANA;0
2015;090090730;13;131;11;UTILES Y MATERIALES ELECTRICOS;1300
2015;090090730;13;131;11;UTENSILIOS DE COCINA Y COMEDOR;461.44
2015;090090730;13;131;11;REPUESTOS Y ACCESORIOS;0
2015;090090730;13;132;11;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;0
2015;090090730;13;132;11;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;474367
2015;090090730;13;120;11;RETRIBUCION DEL CARGO;0
2015;090090730;13;120;11;SUELDO ANUAL COMPLEMENTARIO;0
2015;090090730;13;120;11;CONTRIBUCIONES PATRONALES;0
2015;090090730;13;120;11;COMPLEMENTOS;0
2015;090090730;13;120;11;PERSONAL PERMANENTE;0
2015;090090730;13;120;11;RETIRO VOLUNTARIO;0
2015;090090730;13;120;11;RETRIBUCION DEL CARGO;0
2015;090090730;13;120;11;SUELDO ANUAL COMPLEMENTARIO;0
